"","SampleSite_ID","Species","Plot_Sp","total","x0","x10","x30","x130","X","UNIQUE_ID","Contract","Zone","Easting","Northing","Coordinate_source","Latitude","Longitude","Aspect","Elevation","Slope","TWI","BEC_Zone","BEC_Subzone","BEC_Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","FIRE_NUMBER_1","FIRE_YEAR_1","BURN_SEVERITY_RATING_1","FIRE_DATE_1","PATCH_SIZE_1","CROWN_CLOSURE_1","SPECIES_CD_1_1","SPECIES_PCT_1_1","PROJ_AGE_1_1","PROJ_HEIGHT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","PROJ_AGE_2_1","PROJ_HEIGHT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","SPECIES_CD_5_1","SPECIES_PCT_5_1","SPECIES_CD_6_1","SPECIES_PCT_6_1","DISTURBANCE_TYPE_1","DISTURBANCE_DATE_1","HARVEST_DATE_1","FIRE_NUMBER_2","FIRE_YEAR_2","BURN_SEVERITY_RATING_2","FIRE_DATE_2","PATCH_SIZE_2","CROWN_CLOSURE_2","SPECIES_CD_1_2","SPECIES_PCT_1_2","PROJ_AGE_1_2","PROJ_HEIGHT_1_2","SPECIES_CD_2_2","SPECIES_PCT_2_2","PROJ_AGE_2_2","PROJ_HEIGHT_2_2","SPECIES_CD_3_2","SPECIES_PCT_3_2","SPECIES_CD_4_2","SPECIES_PCT_4_2","SPECIES_CD_5_2","SPECIES_PCT_5_2","SPECIES_CD_6_2","SPECIES_PCT_6_2","DISTURBANCE_TYPE_2","DISTURBANCE_DATE_2","HARVEST_DATE_2","DISTANCE_TO_PERIMETER","Card","Beers_aspect","Azimuth","Distance"
"597",1796,"NR","1796NR",0,0,0,0,0,326,332,"",10,489564,5802088,"Field UTM",52.36896593,-123.1532797,55.30484772,1250,3.952847004,7.835904598,"SBPS","dc",NA,1028823.607,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Low","2017-07-07",7.412377235,44,"PLI",58,89,13.69999981,"SX",32,129,19.29999924,"AT",10,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,19.12399079,1796,0.775804742348003,"E",NA
"598",1798,"PLI","1798PLI",102,0,12,90,0,339,333,"",10,491563,5802013,"Field UTM",52.36832608,-123.1239174,45,1226,0.353553385,11.16635227,"SBPS","dc",NA,1038669.11,"GLACIOFLUVIAL ","TYEE","SL",70,"MW",20,"HAWKS","SIL",30,"R",25,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",44.14483708,12,"AT",60,23,9.399999619,"PLI",40,22,7.400000095,"",NA,"",NA,NA,NA,NA,NA,"","","1992-12-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,206.8048833,1798,1.89399666360056,"E","83.8"
"599",1805,"PLI","1805PLI",400,39,299,62,0,342,334,"",10,412547.8219,5806319.975,"Field lat/long",52.40012441,-124.2853934,27.47443199,1145,7.044501305,7.663558483,"SBPS","xc",NA,988400.2769,"GLACIOFLUVIAL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",66.817461,29,"PLI",52,106,11.30000019,"AT",44,129,17.79999924,"SX",4,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,93.6699187,1805,0.783916942875797,"N","13.9"
"600",1807,"NR","1807NR",0,0,0,0,0,15,335,"",10,471847.6712,5738930.704,"Intended lat/long",51.8005202,-123.4082703,321.3401794,1188,3.201562166,10.34928703,"SBPS","xc",NA,1019564.966,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",2.849780968,39,"PLI",90,91,13.30000019,"SX",8,73,9.199999809,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,5.995496941,1807,1.94119874494654,"N","753"
"601",1816,"NR","1816NR",0,0,0,0,0,345,336,"",10,425553.3787,5805783.559,"Field lat/long",52.39722639,-124.0941565,235.3048401,1206,7.905694008,7.548222542,"SBPS","xc",NA,1059635.408,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Low","2017-07-07",22.70274618,20,"PLI",100,137,13.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,186.3872186,1816,0.353419031314443,"W","15.8"
"602",1825,"PLI","1825PLI",898,3,33,862,0,347,337,"",10,473972,5803814,"Field UTM",52.38396413,-123.3824187,75.96375275,1188,4.123105526,8.486881256,"SBPS","xc",NA,1027774.62,"GLACIOFLUVIAL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Low","2017-07-07",961.8393539,20,"PLI",90,25,4.599999905,"SX",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1989-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,332.115902,1825,1.999922679087,"E","4.8"
"603",1831,"NR","1831NR",0,0,0,0,0,344,338,"",10,486600,5803212,"Field UTM",52.37900659,-123.1968584,295.3461609,1216,5.25594902,6.857832909,"SBPS","dc",NA,1023671.471,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Unburned","2017-07-07",3432.304877,15,"AT",80,15,7,"PLI",20,14,4.300000191,"",NA,"",NA,NA,NA,NA,NA,"","","2000-06-30","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1831,1.86948280005487,"W",NA
"604",1833,"NonCon","1833NonCon",9,0,0,5,4,341,339,"",10,488607,5803120,"Field UTM",52.3782249,-123.1673707,205.2777252,1288,19.90602875,7.135608673,"SBPS","dc",NA,1137242.029,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",7370.614425,21,"PLI",60,103,15.19999981,"SX",26,84,14.30000019,"AT",14,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,116.5882773,1833,0.132732513228089,"S","32.1"
"605",1833,"PLI","1833PLI",232,3,66,163,0,341,339,"",10,488607,5803120,"Field UTM",52.3782249,-123.1673707,205.2777252,1288,19.90602875,7.135608673,"SBPS","dc",NA,1137242.029,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",7370.614425,21,"PLI",60,103,15.19999981,"SX",26,84,14.30000019,"AT",14,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,116.5882773,1833,0.132732513228089,"S","32.1"
"606",1835,"NR","1835NR",0,0,0,0,0,343,340,"",10,492612,5802957,"Field UTM",52.37682814,-123.1085312,311.4236755,1244,5.667891979,6.782376289,"SBPS","dc",NA,1018367.171,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",32.29321676,11,"PLI",80,22,7.400000095,"AT",20,12,4.900000095,"",NA,"",NA,NA,NA,NA,NA,"","","1992-12-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,134.4418125,1835,0.0107983442344181,"W","93.5"
"607",1836,"NR","1836NR",0,0,0,0,0,346,341,"",10,493608,5802923,"Field UTM",52.376535,-123.0938991,18.43494797,1241,15.81138802,5.756463051,"SBPS","dc",NA,941392.493,"GLACIOFLUVIAL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Unburned","2017-07-07",1241.515933,16,"PLI",100,23,10.39999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1993-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1836,1.56719409484756,"N",NA
"608",1840,"NR","1840NR",0,0,0,0,0,351,342,"",10,411584.7513,5807374.126,"Field lat/long",52.40944442,-124.2998234,124.2157059,1182,7.55810833,6.494572163,"SBPS","xc",NA,1055087.551,"LACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Unburned","2017-07-07",7.038337193,56,"PLI",39,123,13,"SX",38,127,16.70000076,"AT",23,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1840,0.582858895186682,"E",NA
"609",1844,"PLI","1844PLI",233,25,194,14,0,350,343,"",10,417588.2305,5807118.544,"Field lat/long",52.4080844,-124.2115234,344.744873,1081,2.850438595,10.03466988,"SBPS","xc",NA,1003521.101,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,41,"PLI",100,86,9.899999619,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,537.2523411,1844,1.18628928425979,"N","13.6"
"610",1844,"SX","1844SX",39,13,26,0,0,350,343,"",10,417588.2305,5807118.544,"Field lat/long",52.4080844,-124.2115234,344.744873,1081,2.850438595,10.03466988,"SBPS","xc",NA,1003521.101,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,41,"PLI",100,86,9.899999619,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,537.2523411,1844,1.18628928425979,"N","13.6"
"611",1845,"PLI","1845PLI",18,1,3,14,0,349,344,"",10,418593.0979,5807072.882,"Field lat/long",52.4078244,-124.1967434,319.3987122,1091,4.609772205,10.81765652,"SBPS","xc",NA,999701.9178,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,18,"PLI",100,21,4.599999905,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1996-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,340.4938634,1845,0.973967324872452,"N","128.7"
"612",1876,"PLI","1876PLI",406,3,207,196,0,348,345,"",10,491646,5803994,"Field UTM",52.38613726,-123.1227477,284.7435608,1198,4.911720753,9.564626694,"SBPS","dc",NA,1027324.523,"ORGANIC ","TYEE","SL",70,"MW",20,"HAWKS","SIL",30,"R",25,"","-",NA,"",NA,"C10784",2017,"Unburned","2017-07-07",798.1184459,34,"SX",82,163,24.29999924,"AT",11,135,17.70000076,"PLI",7,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1876,1.1233528441329,"W","18.1"
"613",1876,"SX","1876SX",109,109,0,0,0,348,345,"",10,491646,5803994,"Field UTM",52.38613726,-123.1227477,284.7435608,1198,4.911720753,9.564626694,"SBPS","dc",NA,1027324.523,"ORGANIC ","TYEE","SL",70,"MW",20,"HAWKS","SIL",30,"R",25,"","-",NA,"",NA,"C10784",2017,"Unburned","2017-07-07",798.1184459,34,"SX",82,163,24.29999924,"AT",11,135,17.70000076,"PLI",7,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1876,1.1233528441329,"W","18.1"
"614",1889,"PLI","1889PLI",918,12,520,386,0,353,346,"",10,414628.1916,5808239.335,"Field lat/long",52.41770441,-124.2553134,74.05460358,1111,3.640054941,11.98736858,"SBPS","xc",NA,1017093.222,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",6750.045527,41,"PLI",93,88,9.300000191,"SX",5,90,11.69999981,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,172.3271919,1889,0.679822109886322,"E","161"
"615",1916,"PLI","1916PLI",255,16,43,172,24,354,347,"",10,473669,5805761,"Field UTM",52.40145347,-123.3870236,66.37062073,1220,17.46424866,7.0433321,"SBPS","dc",NA,984300.5238,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Low","2017-07-07",582.3739159,45,"PLI",95,83,13.89999962,"SX",3,73,13.69999981,"AT",2,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,99.33393962,1916,0.0121306798110404,"E","4"
"616",1931,"NonCon","1931NonCon",1,0,0,0,1,352,348,"",10,490693,5805036,"Field UTM",52.39548981,-123.1367793,4.398705482,1189,16.29800606,5.726150513,"SBPS","dc",NA,926893.6636,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",7370.614425,36,"PLI",75,102,14.69999981,"SX",21,108,17.10000038,"AT",4,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,106.1451573,1931,0.237753321055152,"N","99.6"
