SampleSite_ID,Latitude,Longitude,MapPageID,Aspect,Elevation,Slope,TWI,Zone,Subzone,Variant,Solar_Radiation,PARENT_SOILS,SOILNAME_1,TEXTURE_1,PERCENT_1,DRAIN_1,COFRAG_1,SOILNAME_2,TEXTURE_2,PERCENT_2,DRAIN_2,COFRAG_2,SOILNAME_3,TEXTURE_3,PERCENT_3,DRAIN_3,COFRAG_3,Fire_Year_1,Fire_Number_1,Fire_Date_1,Fire_Severity_1,Severity_Patch_Size_1,Species_1,Age_1,Height_1,Crown_Closure_1,Disturbance_Type_1,Disturbance_Date_1,Harvest_Date_1,Fire_Year_2,Fire_Number_2,Fire_Date_2,Fire_Severity_2,Severity_Patch_Size_2,Species_2,Age_2,Height_2,Crown_Closure_2,Disturbance_Type_2,Disturbance_Date_2,Harvest_Date_2,Distance_to_Perimeter
2344,52.4848841,-123.9722352,15,184.3987122,1273,3.259601116,7.335588455,SBPS,xc,,1069302.945,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Unburned,3.13209268,PLI,74,10,38,IBM,2003-08-01,,,,,,,,,,,,,,0
2345,52.48462635,-123.9574891,15,181.7357025,1217,8.253787041,8.891427994,SBPS,xc,,1086326.012,FLUVIAL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,4.610480533,PLI,74,10.1,46,IBM,2003-08-01,,,,,,,,,,,,,,8.078449601
2346,52.48436673,-123.942743,16,219.5596619,1239,14.91643429,7.760640144,SBPS,xc,,1102439.773,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Unburned,1792.429051,PLI,97,13.1,24,IBM,2003-08-01,,,,,,,,,,,,,,0
2347,52.48410524,-123.9279972,16,243.9704132,1265,11.96348572,6.03533411,SBPS,xc,,1072178.855,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Unburned,1792.429051,PLI,82,12.2,38,IBM,2003-08-01,,,,,,,,,,,,,,0
2348,52.48384189,-123.9132515,16,127.2348328,1313,7.850159168,8.06609726,MS,xv,,1080272.158,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,30.95423991,PLI,98,13.2,17,IBM,2003-08-01,,,,,,,,,,,,,,46.62625063
2349,52.48357667,-123.8985061,16,225,1287,7.424621105,6.512391567,MS,xv,,1077878.714,FLUVIAL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Unburned,35.01724725,PLI,111,13.4,32,IBM,2003-08-01,,,,,,,,,,,,,,0
2350,52.48330958,-123.8837608,16,284.2645264,1388,15.21923161,7.404071331,MS,xv,,1029501.075,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,Unburned,6328.748918,PLI,73,9.8,55,IBM,2003-08-01,,,,,,,,,,,,,,0
2351,52.48304063,-123.8690157,16,45,1516,5.656854153,6.7843256,MS,xv,,1056211.609,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,Unburned,6328.748918,PLI,80,11.5,37,IBM,2003-08-01,,,,,,,,,,,,,,0
2352,52.4827698,-123.8542707,16,92.43664551,1391,23.52126694,6.457900524,MS,xv,,1045103.546,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,2.583585565,PLI,94,13.2,47,IBM,2003-08-01,,,,,,,,,,,,,,66.30498578
2353,52.48249712,-123.839526,16,250.9422913,1423,14.54733658,5.839785576,MS,xv,,1087158.52,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,122.3063883,PLI,93,12.9,60,IBM,2003-08-01,,,,,,,,,,,,,,381.7427456
2354,52.48222256,-123.8247814,16,152.6501312,1383,8.162413597,6.417653561,MS,xv,,1104854.125,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Unburned,6328.748918,PLI,88,10.7,49,IBM,2003-08-01,,,,,,,,,,,,,,0
2355,52.48194614,-123.8100371,16,207.7585449,1339,21.47091103,5.450494289,MS,xv,,1147596.175,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,76,9.8,51,IBM,2003-08-01,,,,,,,,,,,,,,407.7237531
2356,52.48166785,-123.7952929,17,137.2025909,1431,18.39836884,6.991225719,MS,xv,,1134379.138,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Unburned,21.65568522,PLI,81,10.5,58,IBM,2003-08-01,,,,,,,,,,,,,,0
2357,52.48138769,-123.7805489,17,12.52880764,1487,4.609772205,6.989015102,MS,xv,,1049824.332,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,High,24.55113406,PLI,106,14,48,IBM,2003-08-01,,,,,,,,,,,,,,261.3739061
2358,52.48110567,-123.7658051,17,74.85901642,1431,22.01420021,5.425505638,MS,xv,,1013350.91,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,106,14.5,38,IBM,2003-08-01,,,,,,,,,,,,,,410.5301137
2359,52.48082178,-123.7510615,17,41.42366409,1268,17.00367546,5.683763981,MS,xv,,958331.3207,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,Low,1.231545188,PLI,89,12.7,38,IBM,2003-08-01,,,,,,,,,,,,,,261.8225416
2360,52.48053603,-123.7363181,17,157.4794312,1236,11.09617043,7.496887684,SBPS,xc,,1097661.313,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,70,10.1,48,IBM,2003-08-01,,,,,,,,,,,,,,348.2401755
2361,52.4802484,-123.7215749,17,111.8014069,1292,16.15549469,7.932157516,MS,xv,,1075965.457,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,15.2639055,PLI,93,14.3,48,IBM,2003-08-01,,,,,,,,,,,,,,1036.042524
2362,52.47995892,-123.7068319,17,242.1027222,1293,19.23538399,6.946736336,MS,xv,,1088701.305,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,73,9.9,60,IBM,2003-08-01,,,,,,,,,,,,,,1146.36373
2363,52.47966756,-123.6920891,17,182.8155518,1266,15.26843166,6.890018463,SBPS,xc,,1125553.617,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,82,9.2,37,IBM,2003-08-01,,,,,,,,,,,,,,644.6729612
2364,52.47937434,-123.6773465,17,303.6900635,1433,1.802775621,7.927865982,MS,xv,,1065672.664,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,High,3.04997654,PLI,79,9.4,46,IBM,2003-08-01,,,,,,,,,,,,,,289.5402842
2365,52.47907925,-123.6626041,18,59.99507904,1339,20.49695015,6.595529556,MS,xv,,978336.4787,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,77.47208424,PLI,105,13.6,34,IBM,2003-08-01,,,,,,,,,,,,,,424.7585674
2366,52.47878229,-123.6478619,18,104.7435608,1170,4.911720753,6.925569057,SBPS,xc,,1039483.58,GLACIOFLUVIAL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,95,12.4,44,IBM,2003-08-01,,,,,,,,,,,,,,300.8043671
2367,52.47848347,-123.6331199,18,126.8698959,1189,15,6.907755375,SBPS,xc,,1082169.282,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,High,3.331688658,PLI,76,9.7,35,IBM,2003-08-01,,,,,,,,,,,,,,583.8127374
2368,52.47818278,-123.6183781,18,157.6938019,1151,21.07723808,6.162147045,SBPS,xc,,1127487.304,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Medium,39253.33125,PLI,69,8.2,43,IBM,2003-08-01,,,,,,,,,,,,,,388.0870245
2369,52.47788023,-123.6036365,18,61.82141113,1156,15.88238049,7.361421108,SBPS,xc,,978194.9966,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Low,202.8520284,PLI,81,9.7,34,IBM,2003-08-01,,,,,,,,,,,,,,329.1095778
2370,52.47442897,-123.4414931,19,315,1131,3.18198061,10.30412865,SBPS,dc,,1016804.855,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Low,133.2641069,PLI,85,11,20,IBM,2003-08-01,,,,,,,,,,,,,,144.837151
2371,52.47311799,-123.3825384,20,315,1147,1.414213538,9.55691433,SBPS,dc,,1027461.456,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,2124.159284,PLI,115,13.9,21,IBM,2003-08-01,,,,,,,,,,,,,,382.812379
2372,52.47278558,-123.3678003,20,75.46554565,1139,6.973162651,7.268271446,SBPS,dc,,1019124.127,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,2124.159284,SX,105,11.9,22,IBM,2003-08-01,,,,,,,,,,,,,,314.6308547
2373,52.4724513,-123.3530624,20,355.2363586,1140,6.020797253,7.415121078,SBPS,dc,,994683.5307,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,2124.159284,PLI,98,12.4,17,IBM,2003-08-01,,,,,,,,,,,,,,111.088506
2374,52.47211516,-123.3383248,20,119.0546036,1150,2.573907614,7.571768284,SBPS,dc,,1040577.325,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,3.63860324,PLI,95,12.2,26,IBM,2003-08-01,,,,,,,,,,,,,,283.1689354
2375,52.47109554,-123.2941132,20,45,1150,3.535533905,7.254329205,SBPS,dc,,1017949.982,ORGANIC ,RAIL,-,80,VP,0,CHIEF,-,20,VP,0,,-,,,,2017,C10784,2017-07-07,Low,1.881968134,PLI,93,12,36,IBM,2003-08-01,,,,,,,,,,,,,,4.251313604
2376,52.47005914,-123.2499038,20,282.5288086,1139,9.219544411,7.394480228,SBPS,dc,,1015236.797,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,25.79165291,SX,114,12.6,30,IBM,2003-08-01,,,,,,,,,,,,,,130.2171093
2377,52.46970994,-123.2351678,21,165.9637604,1163,4.123105526,9.585493088,SBPS,dc,,1058477.376,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,1403.827577,PLI,104,15.5,28,IBM,2003-08-01,,,,,,,,,,,,,,216.7596283
2378,52.46935887,-123.220432,21,0,1170,2.5,7.600902557,SBPS,dc,,1021352.274,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,1403.827577,PLI,118,13.2,23,IBM,2003-08-01,,,,,,,,,,,,,,95.51697718
2379,52.46900594,-123.2056965,21,114.4439545,1181,3.02076149,8.797978401,SBPS,dc,,1044865.997,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Low,18.16716161,PLI,150,17.5,40,,,,,,,,,,,,,,,,58.37295727
2380,52.46865115,-123.1909612,21,111.0375137,1178,3.482097149,7.269558907,SBPS,dc,,1044376.144,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Low,8.166126785,PLI,108,14.1,25,IBM,2003-08-01,,,,,,,,,,,,,,4.989758018
2381,52.46793596,-123.1614914,21,279.4623108,1174,6.082762718,9.109629631,SBPS,dc,,1028797.932,ORGANIC ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,13.62607106,PLI,85,13,37,IBM,2003-08-01,,,,,,,,,,,,,,120.2434228
2382,52.46757557,-123.1467568,21,45,1167,2.121320248,7.765154839,SBPS,dc,,1026285.893,TILL ,RAIL,-,80,VP,0,CHIEF,-,20,VP,0,,-,,,,2017,C10784,2017-07-07,Medium,30.29433605,PLI,99,13.7,46,IBM,2003-08-01,,,,,,,,,,,,,,64.51423407
2383,52.46721332,-123.1320225,21,258.6900635,1182,3.824264526,7.175827026,SBPS,dc,,1041415.744,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2017,C10784,2017-07-07,Medium,388.2531649,PLI,111,15.3,49,IBM,2003-08-01,,,,,,,,,,,,,,104.7855266
2384,52.4668492,-123.1172885,21,275.1944275,1229,2.761340141,8.194623947,SBPS,dc,,1042106.333,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,388.2531649,PLI,79,12.9,51,IBM,2003-08-01,,,,,,,,,,,,,,238.444891
2385,52.46648321,-123.1025547,22,348.3106384,1244,14.80709267,7.613846302,SBPS,dc,,946707.9998,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,29.20055685,SX,123,21.8,48,IBM,2003-08-01,,,,,,,,,,,,,,190.1204471
2386,52.46611536,-123.0878211,22,233.1300964,1280,12.5,6.684611797,SBPS,mk,,1087253.593,TILL ,TYEE,SL,70,MW,20,HAWKS,SIL,30,R,25,,-,,,,2017,C10784,2017-07-07,Low,1060.356453,PLI,90,12.7,35,IBM,2003-08-01,,,,,,,,,,,,,,133.1137418
2387,52.46574565,-123.0730878,22,26.56505203,1324,1.118034005,8.405621529,SBPS,mk,,1051175.223,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,13461.75702,PLI,108,14.2,38,IBM,2003-08-01,,,,,,,,,,,,,,156.3095048
2388,52.46537407,-123.0583548,22,18.43494797,1298,2.371708155,8.752195358,SBPS,mk,,1039393.447,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,13461.75702,PLI,84,14,34,IBM,2003-08-01,,,,,,,,,,,,,,236.6209401
2389,52.46500063,-123.043622,22,93.01278687,1227,4.756574631,8.343959808,SBPS,mk,,1043984.945,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Medium,13461.75702,PLI,94,12.7,36,IBM,2003-08-01,,,,,,,,,,,,,,83.32778734
2390,52.46462532,-123.0288894,22,114.4439545,1212,3.02076149,7.411684513,SBPS,mk,,1049082.053,TILL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2017,C10784,2017-07-07,Medium,13461.75702,PLI,93,12.7,32,IBM,2003-08-01,,,,,,,,,,,,,,254.9476587
2391,52.5109443,-125.6393061,5,351.8699036,1523,12.37436867,7.947476387,ESSF,xv,1,994272.2221,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Unburned,183.2969085,S,174,23.2,28,IBM,2004-07-01,,,,,,,,,,,,,,0
2392,52.51089768,-125.624545,5,152.8188934,1557,20.79663467,6.581014633,ESSF,xv,1,1182592.515,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Medium,123.4261317,S,169,23.2,18,IBM,2003-07-01,,,,,,,,,,,,,,167.8445131
2393,52.51084919,-125.609784,5,225,1583,0.353553385,9.55691433,ESSF,xv,1,1093147.95,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Medium,36.82092531,S,169,22.2,50,,,,,,,,,,,,,,,,318.2079435
2394,52.51079883,-125.595023,5,130.3645325,1433,13.12440491,6.635867119,ESSF,xv,1,1114787.429,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Low,23.80230841,PLI,123,14.5,21,IBM,2003-08-01,,,,,,,,,,,,,,105.7861251
2395,52.5107466,-125.5802621,5,57.99461746,1405,4.716990471,6.966022491,ESSF,xv,1,1050779.329,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Medium,6.727181588,PLI,14,3,11,,,2003-09-30,,,,,,,,,,,,,32.70941697
2396,52.5106925,-125.5655011,5,103.1340256,1360,15.40292168,6.881248474,MS,xv,,1071867.511,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2021,C51355,2021-07-03,Unburned,106.9348338,PLI,133,16.2,32,IBM,2003-08-01,,,,,,,,,,,,,,0
2397,52.50111099,-124.4438751,12,337.7509766,1340,11.88486385,7.428222179,SBPS,xc,,984383.6183,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,68.92083026,PLI,126,14.1,61,IBM,2003-08-01,,,,,,,,,,,,,,0
2398,52.50091296,-124.4291208,12,73.81079102,1224,8.070006371,9.373477936,SBPS,xc,,1023294.452,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,875.827774,PLI,124,11.5,32,IBM,2003-08-01,,,,,,,,,,,,,,127.6459416
2399,52.5005113,-124.3996127,12,68.19859314,1178,2.692582369,7.526692867,SBPS,xc,,1025441.984,FLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,875.827774,PLI,138,13.2,20,IBM,2003-08-01,,,,,,,,,,,,,,5.60928723
2400,52.50030767,-124.3848588,12,314.4327393,1259,35.71064377,6.328039169,SBPS,xc,,851305.2973,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,134.3497543,PLI,100,11.9,52,IBM,2003-08-01,,,,,,,,,,,,,,20.32113374
2401,52.50010216,-124.3701051,12,50.93152618,1272,27.37014771,5.900887489,SBPS,xc,,916262.8291,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,134.9155331,PLI,101,12.4,43,IBM,2003-08-01,,,,,,,,,,,,,,353.4805448
2402,52.49989479,-124.3553516,13,83.6598053,1166,2.263846397,7.700128078,SBPS,xc,,1031288.913,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,134.9155331,PLI,101,12,32,IBM,2003-08-01,,,,,,,,,,,,,,174.1859055
2403,52.49947445,-124.3258449,13,225,1153,21.5667572,6.832334518,SBPS,xc,,1099546.474,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,504.2907536,PLI,112,10.6,31,IBM,2003-08-01,,,,,,,,,,,,,,9.846599606
2404,52.49926147,-124.3110917,13,316.7357178,1201,11.67261791,7.158559799,SBPS,xc,,980761.8078,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,793.9096997,PLI,78,9.5,53,IBM,2003-08-01,,,,,,,,,,,,,,0
2405,52.49904663,-124.2963387,13,103.3924942,1205,10.79351616,6.831395149,SBPS,xc,,1049991.308,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,156.3867476,PLI,69,8.4,47,IBM,2003-08-01,,,,,,,,,,,,,,345.6623215
2406,52.49839089,-124.2520806,13,72.3498764,1232,11.543396,6.071079731,SBPS,xc,,1016119.559,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,13.51467355,PLI,121,12.9,26,IBM,2003-08-01,,,,,,,,,,,,,,101.9552274
2407,52.49816858,-124.2373283,13,296.5650635,1215,3.354101896,9.098769188,SBPS,xc,,1031102.352,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,15.26900928,AT,153,15.2,50,IBM,2003-08-01,,,,,,,,,,,,,,74.23614283
2408,52.49771834,-124.2078239,14,288.4349365,1198,2.371708155,7.653582573,SBPS,xc,,1034207.199,GLACIOFLUVIAL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,1954.740867,PLI,100,11.4,33,IBM,2003-08-01,,,,,,,,,,,,,,0
2409,52.49749042,-124.193072,14,315,1220,2.121320248,9.844595909,SBPS,xc,,1032397.579,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,1954.740867,PLI,100,12.6,31,IBM,2003-08-01,,,,,,,,,,,,,,0
2410,52.49726064,-124.1783202,14,346.6075134,1276,10.79351616,9.875917435,SBPS,xc,,979453.5959,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,High,2.81645348,,,,,,,2000-01-01,,,,,,,,,,,,,109.6799908
2411,52.49702898,-124.1635686,14,123.1113434,1210,6.864765167,11.07942772,SBPS,xc,,1059891.13,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,20.18503154,PLI,107,12.6,51,IBM,2003-08-01,,,,,,,,,,,,,,0
2412,52.49679546,-124.1488172,14,137.3859406,1145,8.49264431,8.86289978,SBPS,xc,,1064943.29,GLACIOLACUSTRINE ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,7016.807514,PLI,81,10.6,29,IBM,2003-08-01,,,,,,,,,,,,,,169.9760531
2413,52.49656006,-124.1340659,14,95.19442749,1126,5.522680283,9.206225395,SBPS,xc,,1031443.131,GLACIOLACUSTRINE ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,1051.172881,PLI,83,11.3,40,IBM,2003-08-01,,,,,,,,,,,,,,126.1788604
2414,52.4963228,-124.1193147,14,103.5704346,1062,7.458217144,7.606489182,SBPS,xc,,1027574.84,LACUSTRINE ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Unburned,101.5752539,PLI,157,17.2,50,U,1985-01-01,,,,,,,,,,,,,,0
2415,52.49559982,-124.0750623,15,188.880661,1218,16.19413567,5.732544422,SBPS,xc,,1126454.837,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,988.6473175,PLI,110,12.5,18,IBM,2003-08-01,,,,,,,,,,,,,,169.0727391
2416,52.49535509,-124.0603119,15,87.51044464,1106,5.755432129,8.558808327,SBPS,xc,,1023152.062,GLACIOLACUSTRINE ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,384.7585137,PLI,111,11.7,33,IBM,2003-08-01,,,,,,,,,,,,,,370.2989987
2417,52.49460969,-124.0160615,15,177.8789063,1205,13.50925636,6.606965542,SBPS,xc,,1111402.293,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Medium,17586.76484,PLI,95,11.8,30,IBM,2003-08-01,,,,,,,,,,,,,,181.2029349
2418,52.49435749,-124.0013117,15,287.0490417,1299,19.61185837,5.541059017,SBPS,xc,,1001311.761,ROCK ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2017,C10784,2017-07-07,Low,1072.099041,SX,154,16.8,38,IBM,2003-08-01,,,,,,,,,,,,,,327.0608435
2419,52.49410342,-123.9865621,15,95.19442749,1185,5.522680283,8.417768478,SBPS,xc,,1034327.867,GLACIOFLUVIAL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Medium,290.462705,PLI,107,12.9,60,IBM,2003-08-01,,,,,,,,,,,,,,282.8095853
2420,52.49384748,-123.9718126,15,282.6001587,1288,21.77441216,6.822751999,MS,xv,,1001460.242,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,1072.099041,PLI,89,9.2,72,IBM,2003-08-01,,,,,,,,,,,,,,383.4406124
2421,52.49358968,-123.9570634,15,214.0459442,1290,11.16355705,6.104538918,MS,xv,,1101173.043,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,1072.099041,PLI,82,11.5,30,IBM,2003-08-01,,,,,,,,,,,,,,123.4391504
2422,52.49333001,-123.9423143,16,284.9816284,1340,18.37457466,5.606225491,MS,xv,,1014586.902,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,82.29164004,PLI,101,13.1,51,IBM,2003-08-01,,,,,,,,,,,,,,153.9442083
2423,52.49306847,-123.9275654,16,240.3501434,1339,18.69826126,6.975057125,MS,xv,,1096213.495,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Unburned,1792.429051,PLI,82,12.2,38,IBM,2003-08-01,,,,,,,,,,,,,,0
2424,52.49280506,-123.9128167,16,180,1388,3.5,7.264430523,MS,xv,,1086517.7,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Low,280.8464456,PLI,99,14.1,41,IBM,2003-08-01,,,,,,,,,,,,,,123.1154168
2425,52.49253979,-123.8980681,16,232.1250153,1400,14.2521925,7.246576786,MS,xv,,1108748.956,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,Low,280.8464456,PLI,87,11.5,55,IBM,2003-08-01,,,,,,,,,,,,,,308.8342463
2426,52.49227264,-123.8833198,16,270,1394,22,6.812445164,MS,xv,,1041137.333,TILL ,TYEE,SL,85,W,,UNDIFFERENTIATED BEDROCK,-,15,-,,,-,,,,2017,C10784,2017-07-07,Unburned,6328.748918,PLI,127,15.2,39,IBM,2003-08-01,,,,,,,,,,,,,,0
2427,52.49200364,-123.8685716,16,60.94539642,1455,7.721722603,8.775740623,MS,xv,,1046877.99,TILL ,TYEE,SL,75,MW,20,TYEE,SL,25,MW,,,-,,,,2017,C10784,2017-07-07,Unburned,6328.748918,PLI,95,11.8,52,IBM,2003-08-01,,,,,,,,,,,,,,0
