"","SampleSite_ID","Latitude","Longitude","MapPageID","Aspect","Elevation","Slope","TWI","Zone","Subzone","Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","Fire_Year_1","Fire_Number_1","Fire_Date_1","Fire_Severity_1","Severity_Patch_Size_1","Species_1","Age_1","Height_1","Crown_Closure_1","Disturbance_Type_1","Disturbance_Date_1","Harvest_Date_1","Fire_Year_2","Fire_Number_2","Fire_Date_2","Fire_Severity_2","Severity_Patch_Size_2","Species_2","Age_2","Height_2","Crown_Closure_2","Disturbance_Type_2","Disturbance_Date_2","Harvest_Date_2","Distance_to_Perimeter","Card","Beers_aspect","Azimuth"
"651",1861,52.39279606,-123.4021467,32,284.4703064,1272,16.00781059,5.744116306,"SBPS","dc",NA,1013971.703,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",7370.614425,"PLI",100,13.6,43,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,600.4842371,1861,1.38658168564184,"W"
"652",1863,52.39213431,-123.3727253,33,341.5650635,1177,1.581138849,10.94941998,"SBPS","dc",NA,1027501.333,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",10.37733027,"Spruce",137,16.3,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,244.6254364,1863,0.851385458334739,"N"
"653",1864,52.39180064,-123.3580149,33,336.0375061,1182,4.92442894,6.922985077,"SBPS","dc",NA,1009343.165,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",375.8292922,"PLI",33,6.4,20,"","","1987-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,255.3698217,1864,0.213701477455055,"N"
"654",1865,52.39146511,-123.3433048,33,281.3099365,1206,5.099019527,7.581292152,"SBPS","dc",NA,1033450.717,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",375.8292922,"PLI",27,5,20,"","","1987-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,359.7770123,1865,0.596170068831697,"W"
"655",1866,52.39112771,-123.3285949,33,18.43494797,1208,5.533986092,8.192579269,"SBPS","dc",NA,1006813.486,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",961.8393539,"PLI",27,5,20,"","","1987-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,47.42390681,1866,1.56719409484756,"N"
"656",1867,52.39078845,-123.3138852,33,122.9052429,1230,5.062114239,8.504847527,"SBPS","dc",NA,1059314.638,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",0.936193823,"PLI",93,14.4,33,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1867,0.0144091545064958,"E"
"657",1869,52.38975951,-123.2697576,33,101.3099289,1176,1.274754882,12.28177261,"SBPS","dc",NA,1037317.856,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",44.02693891,"",NA,NA,NA,"","","2013-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,5.836549327,1869,1.97459952186193,"E"
"658",1870,52.3894128,-123.2550489,33,15.25511837,1163,2.850438595,7.469720364,"SBPS","dc",NA,1018273.756,"GLACIOFLUVIAL ","RAIL","-",80,"VP",0,"CHIEF","-",20,"VP",0,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",8.057819433,"PLI",118,15.6,14,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,22.30010765,1870,0.464704161685701,"N"
"659",1873,52.38765135,-123.1815089,34,263.6598206,1224,6.791538715,6.60151577,"SBPS","dc",NA,1045530.61,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",3588.827779,"PLI",96,14.3,32,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1873,1.70593369932254,"W"
"660",1876,52.38620867,-123.1226812,34,284.7435608,1198,4.911720753,9.564626694,"SBPS","dc",NA,1030772.813,"ORGANIC ","TYEE","SL",70,"MW",20,"HAWKS","SIL",30,"R",25,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",0.977465494,"Spruce",163,24.3,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,6.953825595,1876,1.1233528441329,"W"
"661",1878,52.38510712,-123.078563,35,300.9637451,1282,2.915475845,7.447160244,"SBPS","dc",NA,1042027.631,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","High",20.99261931,"PLI",48,9.6,75,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,64.21593729,1878,1.3788498639922,"W"
"662",1888,52.41814827,-124.2848035,26,119.415596,1288,53.95600128,5.627636909,"SBPS","xc",NA,1090607.404,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Unburned",3.861971585,"PLI",167,14.1,30,"IBM","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1888,1.8688021357145,"E"
"663",1889,52.41771004,-124.2553534,26,75.96375275,1113,4.123105526,11.70575714,"SBPS","xc",NA,1020604.946,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",7016.807514,"PLI",88,9.3,41,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,175.115954,1889,1.999922679087,"E"
"664",1891,52.4168112,-124.1964552,27,243.4349518,1083,3.354101896,7.30700922,"SBPS","xc",NA,1032129.798,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",7016.807514,"PLI",84,9.7,26,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,279.4003537,1891,0.442333152174703,"W"
"665",1895,52.415407,-124.1081125,27,92.38594055,1128,12.01041222,6.72456646,"SBPS","xc",NA,1026464.174,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",20.77954998,"AT",22,10.1,30,"","","1994-09-30",NA,"","","",NA,"",NA,NA,NA,"","",NA,156.5764119,1895,0.252602492602577,"E"
"666",1896,52.41368394,-124.0050536,28,248.9624939,1054,3.482097149,14.13022232,"SBPS","xc",NA,1027397.107,"GLACIOFLUVIAL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",865.277623,"PLI",16,3.6,1,"","","2000-10-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,98.86659028,1896,0.0248902398080286,"W"
"667",1898,52.41317486,-123.9756097,28,171.8699036,1073,3.535533905,9.200239182,"SBPS","xc",NA,1043535.089,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",9.245142748,"PLI",99,10.2,26,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,169.6173971,1898,0.900156133522201,"S"
"668",1900,52.41265832,-123.9461665,29,90,1086,1,8.517193794,"SBPS","xc",NA,1025210.113,"GLACIOFLUVIAL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",865.277623,"PLI",14,4.3,6,"","","2003-06-30",NA,"","","",NA,"",NA,NA,NA,"","",NA,441.108533,1900,1.088368686104,"E"
"669",1902,52.40968408,-123.784242,30,189.7824097,1097,14.71393871,8.536448479,"SBPS","xc",NA,1101933.609,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,2017,"C10784","2017-07-07","Unburned",0.473081901,"PLI",107,14.3,15,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1902,1.74266371487686,"S"
"670",1903,52.40940251,-123.7695227,30,132.2736816,1103,7.43303442,7.204406261,"SBPS","xc",NA,1053944.698,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,2017,"C10784","2017-07-07","Low",10.09147807,"PLI",63,6.3,49,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,195.5360272,1903,1.97450249849852,"E"
"671",1907,52.40495536,-123.5487572,31,119.7448807,1080,8.062257767,7.528612137,"SBPS","xc",NA,1044576.899,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",10198.63668,"PLI",89,11.3,15,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,124.2332465,1907,1.98224261597801,"E"
"672",1908,52.40464398,-123.5340412,31,338.1985779,1082,8.077747345,7.814374924,"SBPS","xc",NA,976926.6499,"ORGANIC ","ELLIOT","SIL",70,"P",0,"RAIL","-",30,"VP",0,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",57.6489523,"PLI",83,11.7,18,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,17.91472049,1908,0.924346515036534,"N"
"673",1916,52.40142769,-123.3868926,33,66.37062073,1220,17.46424866,7.0433321,"SBPS","dc",NA,987384.8288,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",582.3739159,"PLI",83,13.9,45,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,91.22645893,1916,0.0121306798110404,"E"
"674",1917,52.40109581,-123.372179,33,264.2893982,1179,5.02493763,7.595927715,"SBPS","dc",NA,1038288.533,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",38.94242342,"Spruce",128,17.9,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,14.08909079,1917,1.98762591583812,"W"
"675",1918,52.40042647,-123.3427524,33,234.462326,1177,2.15058136,7.751455307,"SBPS","dc",NA,1043963.394,"GLACIOFLUVIAL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",2.104993899,"Spruce",143,18.1,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,43.55184162,1918,1.1389689337745,"W"
"676",1919,52.39974969,-123.3133267,33,211.7594757,1259,6.174544334,8.306196213,"SBPS","dc",NA,1077989.453,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",42.9841672,"PLI",99,13.8,23,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,209.1384171,1919,0.247979636442305,"S"
"677",1922,52.39872054,-123.26919,33,138.1798248,1170,6.373774529,7.763614178,"SBPS","dc",NA,1061946.438,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",112.822068,"PLI",121,16.9,14,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,119.5187242,1922,1.82344202519149,"S"
"678",1924,52.39802512,-123.2397666,34,261.8699036,1169,1.767766953,9.046088219,"SBPS","dc",NA,1036609.175,"GLACIOFLUVIAL ","RAIL","-",80,"VP",0,"CHIEF","-",20,"VP",0,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",1.308406578,"PLI",110,14.4,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,172.0198918,1924,0.15520793566131,"W"
"679",1926,52.39732226,-123.2103443,34,14.03624344,1170,2.061552763,12.41870689,"SBPS","dc",NA,1023013.708,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",8.546377263,"PLI",80,12.3,27,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,129.7781641,1926,1.60837936573305,"N"
"680",1931,52.39553252,-123.1367926,34,4.398705482,1189,16.29800606,5.726150513,"SBPS","dc",NA,929649.0619,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",7370.614425,"PLI",102,14.7,36,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,109.9232526,1931,0.237753321055152,"N"
"681",1932,52.39294868,-123.0338306,35,68.96248627,1157,6.964194298,7.962706089,"SBPS","dc",NA,1016073.171,"GLACIOFLUVIAL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",289.1233908,"PLI",85,13.5,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,73.08625377,1932,1.76119303149273,"E"
"682",1936,52.42775663,-124.3286319,26,291.0375061,1286,10.44629097,11.09819984,"SBPS","xc",NA,1018307.085,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Unburned",29.39333208,"PLI",88,12.7,51,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1936,1.11266809209264,"W"
"683",1938,52.4273295,-124.2991749,26,233.3658905,1350,12.15010262,9.015587807,"MS","xv",NA,1093983.161,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",2638.533013,"PLI",87,12,58,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,285.7499284,1938,1.94442981801887,"W"
"684",1940,52.42689491,-124.2697184,26,78.69007111,1165,5.099019527,6.88814497,"SBPS","xc",NA,1026976.075,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","High",3.330048536,"PLI",87,12,70,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,336.920398,1940,0.0800481600778541,"E"
"685",1942,52.42622904,-124.2255349,27,33.69006729,1070,1.802775621,7.927865982,"SBPS","xc",NA,1012981.928,"ORGANIC ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Unburned",635.6562257,"Spruce",143,14.8,45,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1942,0.850313739880202,"N"
"686",1946,52.42461006,-124.1224453,27,18.13018608,1163,29.72583008,6.223789215,"SBPS","xc",NA,829866.9251,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","High",4.17251505,"AT",114,17.9,58,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,259.0057036,1946,1.29392725870446,"N"
"687",1949,52.42213873,-123.9751885,28,205.2011261,1117,9.394146919,6.277106762,"SBPS","xc",NA,1075294.53,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",865.277623,"PLI",137,14.9,40,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,237.1910608,1949,0.0971785786444714,"S"
"688",1950,52.42162209,-123.9457392,29,108.4349518,1084,1.581138849,8.059047699,"SBPS","xc",NA,1027598.437,"GLACIOLACUSTRINE ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",865.277623,"PLI",116,13.4,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1.604075013,1950,1.482133421321,"E"
"689",1953,52.42029785,-123.8721191,29,211.7594757,1084,12.34908867,6.003611088,"SBPS","xc",NA,1079403.471,"FLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,2017,"C10784","2017-07-07","Medium",2199.632987,"PLI",99,9.8,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,129.422724,1953,0.247979636442305,"S"
"690",1954,52.41920491,-123.8132263,29,182.7263184,1105,5.25594902,9.691045761,"SBPS","xc",NA,1056527.196,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,2017,"C10784","2017-07-07","Medium",2199.632987,"PLI",63,8.4,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,137.0705207,1954,1.99923377634634,"S"
"691",1955,52.41892701,-123.7985035,30,204.1455383,1157,7.945124149,6.444634914,"SBPS","xc",NA,1074264.955,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",2.060427641,"PLI",83,9.1,54,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,317.1611305,1955,0.180969814554524,"S"
"692",1956,52.41864725,-123.783781,30,192.1442719,1242,20.20210457,6.610019207,"SBPS","xc",NA,1145420.909,"ROCK ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",368.4213088,"PLI",90,11.6,28,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,273.1835933,1956,0.00105659275275771,"S"
"693",1958,52.41808214,-123.7543365,30,153.4349518,1110,3.354101896,7.30700922,"SBPS","xc",NA,1045040.245,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"ALIX","SL",25,"R",37,"HAWKS","SIL",15,"R",25,2017,"C10784","2017-07-07","Low",5.933918713,"PLI",94,9.5,21,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,95.9027673,1958,0.50780057759471,"S"
"694",1963,52.41266062,-123.4893722,32,98.13010406,1124,3.535533905,7.254329205,"SBPS","xc",NA,1032679.806,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",10198.63668,"FDI",105,8.9,19,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,709.3441909,1963,0.0175524799116966,"E"
"695",1965,52.41202096,-123.4599359,32,205.0168915,1164,4.138236523,7.790070534,"SBPS","dc",NA,1057306.011,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",10198.63668,"PLI",93,10.9,23,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1237.340233,1965,0.0336808944251378,"S"
"696",1966,52.41137384,-123.4305005,32,233.7461548,1171,4.650269032,10.3124733,"SBPS","dc",NA,1051146.25,"GLACIOFLUVIAL ","SALT LAKE","SIL",85,"W",19,"ALIX","SL",15,"R",37,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",10198.63668,"PLI",100,11.6,24,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,664.1096544,1966,1.75495885177498,"W"
"697",1968,52.40972345,-123.356916,33,59.03624344,1177,2.915475845,7.447160244,"SBPS","dc",NA,1027763.77,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",281.6899053,"PLI",90,13.7,20,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,87.29568318,1968,0.644278572006277,"E"
"698",1969,52.40938778,-123.3421997,33,225,1218,0.353553385,9.55691433,"SBPS","dc",NA,1044585.395,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",281.6899053,"Spruce",109,12.3,9,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,51.62429608,1969,0.823954053528789,"W"
"699",1970,52.40905025,-123.3274837,33,304.9920349,1221,6.103277683,6.708367348,"SBPS","dc",NA,1019864.159,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",961.8393539,"",NA,NA,NA,"","","2009-07-15",NA,"","","",NA,"",NA,NA,NA,"","",NA,43.46319039,1970,0.0433567370430099,"W"
"700",1971,52.40871086,-123.312768,33,326.3099365,1286,5.408327103,6.829253674,"SBPS","dc",NA,1023038.412,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",399.9454393,"PLI",26,7.9,20,"","","1989-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,1971,1.56629479708491,"N"
"701",1972,52.4083696,-123.2980524,33,68.19859314,1249,5.385164738,7.526692867,"SBPS","dc",NA,1033337.54,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",45.43776321,"PLI",26,7.9,20,"","","1989-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,16.89232831,1972,1.10108466532139,"E"
"702",1973,52.40802648,-123.2833371,33,100.0079803,1208,4.31566906,7.054941177,"SBPS","dc",NA,1044698.51,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",54.55804709,"PLI",122,16.7,14,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,132.0426107,1973,1.47478368791911,"E"
"703",1975,52.40733465,-123.2539072,33,232.4314117,1201,8.200610161,6.412984848,"SBPS","dc",NA,1067173.299,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",1.07010891,"PLI",103,13.8,9,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,42.72336032,1975,1.82559631112344,"W"
"704",1978,52.40115334,-123.0037924,35,285.9454041,1177,3.640054941,8.323806763,"SBPS","dc",NA,1029835.25,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",8.064168825,"",NA,NA,NA,"","","2009-01-04",NA,"","","",NA,"",NA,NA,NA,"","",NA,39.51886339,1978,0.118903611904039,"W"
"705",1979,52.43755361,-124.3872121,25,225,1238,3.8890872,8.768456459,"SBPS","xc",NA,1060706.51,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",24.14148431,"PLI",107,11.3,42,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,243.0222889,1979,0.823954053528789,"W"
"706",1980,52.4373484,-124.3724799,25,237.5288086,1273,6.519202232,7.335588455,"SBPS","xc",NA,1068346.152,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",242.6382593,"PLI",93,12.2,54,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,518.7762195,1980,0.78711155618421,"W"
"707",1981,52.43714132,-124.3577478,26,315,1356,12.37436867,6.001565933,"MS","xv",NA,999894.7923,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",8.080842281,"PLI",100,12,62,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,26.11509488,1981,1.95891572341431,"N"
"708",1982,52.43693238,-124.3430158,26,26.56505203,1255,13.41640759,11.07400608,"SBPS","xc",NA,964081.548,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",396.1604436,"PLI",91,11.5,53,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,94.60183389,1982,1.63775418762932,"N"
"709",1984,52.43629435,-124.2988209,26,106.504364,1379,14.08012772,6.971041203,"MS","xv",NA,1076437.695,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",2638.533013,"Spruce",98,13.5,15,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,533.3907089,1984,1.6502524074088,"E"
"710",1985,52.43607795,-124.2840895,26,117.2286758,1293,28.95902252,6.537605762,"SBPS","xc",NA,1091747.625,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",586.6544569,"PLI",93,9.7,44,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,152.1379566,1985,0.0938282699164036,"E"
"711",1989,52.43427955,-124.166244,27,144.462326,1121,8.602325439,11.93350506,"SBPS","xc",NA,1066108.051,"ORGANIC ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",7.154000768,"AT",96,12.2,46,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,28.99350657,1989,1.82305366983752,"S"
"712",1990,52.43381129,-124.1367842,27,294.5901184,1044,16.22112846,6.829491138,"SBPS","xc",NA,944484.5904,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",7016.807514,"PLI",113,12.6,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,142.0632752,1990,1.29371582632534,"W"
"713",1991,52.43357437,-124.1220546,27,19.98310661,1098,11.70469952,8.829792023,"SBPS","xc",NA,954449.8668,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",49.63680937,"AT",78,15.4,75,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,46.46924909,1991,1.83621199969946,"N"
"714",1992,52.43333558,-124.1073251,27,36.11933899,1016,11.45098209,6.079117775,"SBPS","xc",NA,947172.4251,"ORGANIC ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",19.28566273,"PLI",77,8.9,10,"U","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,2.117424568,1992,0.467061120469669,"N"
