"","Card","SpeciesAll","total_count","total_tph","total_x0","total_x10","total_x30","total_x130","FDI_count","FDI_tph","FDI_x0","FDI_x10","FDI_x30","FDI_x130","PLI_count","PLI_tph","PLI_x0","PLI_x10","PLI_x30","PLI_x130","AT_count","AT_x0","AT_x10","AT_x30","AT_x130","SX_count","SX_x0","SX_x10","SX_x30","SX_x130","SampleSite_ID","UNIQUE_ID","Plot_ID","Contract","Zone","Easting","Northing","Coordinate_source","Latitude","Longitude","Aspect","Elevation","Slope","TWI","BEC_Zone","BEC_Subzone","BEC_Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","FIRE_NUMBER_1","FIRE_YEAR_1","BURN_SEVERITY_RATING_1","FIRE_DATE_1","PATCH_SIZE_1","CROWN_CLOSURE_1","SPECIES_CD_1_1","SPECIES_PCT_1_1","PROJ_AGE_1_1","PROJ_HEIGHT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","PROJ_AGE_2_1","PROJ_HEIGHT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","SPECIES_CD_5_1","SPECIES_PCT_5_1","SPECIES_CD_6_1","SPECIES_PCT_6_1","DISTURBANCE_TYPE_1","DISTURBANCE_DATE_1","HARVEST_DATE_1","FIRE_NUMBER_2","FIRE_YEAR_2","BURN_SEVERITY_RATING_2","FIRE_DATE_2","PATCH_SIZE_2","CROWN_CLOSURE_2","SPECIES_CD_1_2","SPECIES_PCT_1_2","PROJ_AGE_1_2","PROJ_HEIGHT_1_2","SPECIES_CD_2_2","SPECIES_PCT_2_2","PROJ_AGE_2_2","PROJ_HEIGHT_2_2","SPECIES_CD_3_2","SPECIES_PCT_3_2","SPECIES_CD_4_2","SPECIES_PCT_4_2","SPECIES_CD_5_2","SPECIES_PCT_5_2","SPECIES_CD_6_2","SPECIES_PCT_6_2","DISTURBANCE_TYPE_2","DISTURBANCE_DATE_2","HARVEST_DATE_2","DISTANCE_TO_PERIMETER","Beers_aspect","Azimuth","MEAN","BARC.x"
"134",1050,"AT, PLI",104,20800,0,3,73,28,0,0,0,0,0,0,46,9200,0,3,43,0,58,0,0,30,28,0,0,0,0,0,1050,131,1050,"",10,496703,5757855,"Field UTM",51.97137002,-123.0479952,217.8749847,1104,2.850438595,8.568332672,"IDF","dk",4,1036940.323,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",1192.613729,20,"PLI",56,86,10.10000038,"FDI",33,100,10.89999962,"SX",11,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,175.5108146,0.00582091400040385,"S",0.523358405,"3"
"135",1052,"AT, PLI, SX",123,24600,4,55,63,1,0,0,0,0,0,0,116,23200,3,54,59,0,5,0,0,4,1,2,1,1,0,0,1052,132,1052,"",10,498708,5757769,"Field UTM",51.97060507,-123.0188076,243.4349518,1123,1.118034005,8.405621529,"IDF","dk",4,1029497.21,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",1192.613729,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2013-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,9.157110486,0.149602131878921,"W",0.312142756,"3"
"136",1053,"AT, FDI, PLI",211,42200,117,87,5,2,198,39600,115,82,1,0,10,2000,2,5,2,1,3,0,0,2,1,0,0,0,0,0,1053,133,1053,"",10,499706,5757731,"Field UTM",51.97026484,-123.0042797,251.5650482,1144,7.115124702,12.45760441,"IDF","dk",4,1039931.166,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",74.08156466,11,"PLI",70,7,0.899999976,"AT",20,11,2.799999952,"FDI",10,"",NA,NA,NA,NA,NA,"","","2005-07-11","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,66.9365968,0.232556449138368,"W",0.247071952,"2"
"137",1068,"FDI, PLI",4,800,0,2,2,0,1,200,0,1,0,0,3,600,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1068,134,1068,"",10,455723,5760582,"Field UTM",51.99413292,-123.6448811,315,1082,1.060660124,12.73496819,"IDF","dk",4,1015962.852,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50418",2009,"Unknown","2009-07-30",67735.53928,50,"PLI",100,59,10.10000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,445.3202653,1.23022091173419,"N",0.657789141,"3"
"138",1069,"AT, PLI",24,4800,3,3,14,4,0,0,0,0,0,0,7,1400,0,1,4,2,17,3,2,10,2,0,0,0,0,0,1069,135,1069,"",10,456723,5760539,"Field UTM",51.99382516,-123.6303119,285.255127,1079,8.551315308,7.469720364,"IDF","dk",4,1002935.078,"TILL ","DRUMMOND","L",80,"W",34,"ELLIOT","SIL",20,"P",0,"","-",NA,"",NA,"C50418",2009,"Unknown","2009-07-30",67735.53928,50,"PLI",100,129,15.10000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,515.2072554,0.717076017535181,"W",0.608878275,"3"
"139",1075,"FDI",4,800,2,2,0,0,4,800,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,136,1075,"",10,483738,5759396,"Field UTM",51.98499687,-123.2368019,98.97262573,834,4.808845997,6.946736336,"IDF","xm",NA,990128.0269,"GLACIOLACUSTRINE ","ZENZAKO","SIL",100,"MW",5,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",4150.473276,50,"FDI",100,124,25.10000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,138.9491552,1.38618451620977,"E",0.226115439,"2"
"140",1080,"AT, SX",169,33800,0,1,39,129,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,39,129,1,0,1,0,0,1080,137,1080,"",10,494747,5758936,"Field UTM",51.98107423,-123.0764857,311.4236755,1078,5.667891979,7.475523472,"IDF","dk",4,996127.3609,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",169.5540012,17,"PLI",48,88,12.5,"FDI",36,111,12.89999962,"SX",12,"AT",4,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,541.5281379,1.16907003930408,"W",0.693144917,"4"
"141",1099,"AT, FDI",240,48000,168,56,16,0,239,47800,168,56,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1099,138,1099,"",10,455766,5761578,"Field UTM",52.00309077,-123.6443834,303.6900635,1089,1.802775621,10.87230492,"IDF","dk",4,1016334.461,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50234",2010,"Unknown","2010-07-27",11638.69371,15,"FDI",100,210,20.89999962,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1993-10-08","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,13.10034799,1.03490196638609,"W",-0.059809592,"1"
"142",1108,"FDI",543,108600,539,4,0,0,543,108600,539,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,139,1108,"",10,483787,5860401,"Field UTM",52.8930543,-123.2409922,198.9704132,1429,16.91892433,5.688760757,"SBS","mc",2,1151487.763,"ROCK ","TELEGRAPH","SL",60,"MW",29,"ORMOND","SL",25,"W",NA,"ORMOND","SL",15,"R",NA,"",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,0.0245403683094608,"S",NA,NA
"143",1109,"NR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,140,1109,"",10,484781,5760359,"Field UTM",51.99368467,-123.2216569,173.6598053,842,11.31923103,6.090690136,"IDF","xm",NA,1045625.463,"GLACIOLACUSTRINE ","WILLIAMS LAKE","SIL",85,"MW",19,"CHIMNEY","CL",15,"I",35,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",455.0128899,40,"FDI",100,129,18.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,161.2830683,0.212312967858893,"S",0.483920475,"3"
"144",1110,"FDI",230,46000,87,142,1,0,230,46000,87,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,141,1110,"",10,486782,5760270,"Field UTM",51.99293572,-123.1925101,45,794,3.535533905,7.254329205,"IDF","xm",NA,967592.5339,"GLACIOLACUSTRINE ","WILLIAMS LAKE","SIL",85,"MW",19,"CHIMNEY","CL",15,"I",35,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",203.7844506,40,"FDI",100,129,18.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,66.28533996,1.97313839293303,"E",0.263774194,"2"
"145",1111,"FDI, PLI",87,17400,59,4,24,0,60,12000,59,0,1,0,27,5400,0,4,23,0,0,0,0,0,0,0,0,0,0,0,1111,142,1111,"Elhdaqox",10,473236,5742071,"Field UTM",51.8288229,-123.3883796,90,1176,2,8.517193794,"SBPS","xc",NA,1033666.379,"TILL ","SHEMWELL","SL",100,"W",28,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",4018.292905,1,"PLI",100,26,4.800000191,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1987-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,226.7326473,1.52532198881773,"E",0.559000143,"3"
"146",1111,"FDI, PLI",87,17400,59,4,24,0,60,12000,59,0,1,0,27,5400,0,4,23,0,0,0,0,0,0,0,0,0,0,0,1111,143,1111,"Toosey",10,491788,5760060,"Field UTM",51.99114421,-123.1195967,270,1019,2,7.824046135,"IDF","xm",NA,1012079.66,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,30,"FDI",100,288,26.70000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,50.2816691,0.474678011182269,"W",0.559000143,"3"
"147",1113,"AT, PLI",19,3800,0,1,17,1,0,0,0,0,0,0,15,3000,0,1,14,0,4,0,0,3,1,0,0,0,0,0,1113,144,1113,"",10,495795,5759894,"Field UTM",51.98969651,-123.0612382,318.0127869,1081,6.726811886,7.997386456,"IDF","dk",4,987490.6568,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,17,"PLI",52,72,12,"AT",37,93,13.60000038,"FDI",8,"SX",3,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,144.1799078,1.28104971542252,"N",0.558576047,"3"
"148",1114,"AT, PLI",55,11000,0,0,55,0,0,0,0,0,0,0,1,200,0,0,1,0,54,0,0,54,0,0,0,0,0,0,1114,145,1114,"",10,497790,5759808,"Field UTM",51.9889348,-123.0321841,97.43141174,1125,5.798706532,6.759558678,"IDF","dk",4,1029446.618,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,50,"PLI",90,118,15.10000038,"FDI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,25.59250872,1.41085427256292,"E",0.48767519,"3"
"149",1115,"PLI",26,5200,0,12,14,0,0,0,0,0,0,0,26,5200,0,12,14,0,0,0,0,0,0,0,0,0,0,0,1115,146,1115,"",10,499790,5759721,"Field UTM",51.98815695,-123.0030582,220.9143829,1154,4.962358475,8.994753838,"IDF","dk",4,1051451.862,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,22,"PLI",93,65,11.80000019,"SX",6,73,14.69999981,"AT",1,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,87.81343573,0.0129320821276928,"S",0.495502636,"3"
"150",1139,"AT, FDI, PLI",375,75000,353,5,14,3,366,73200,353,5,7,1,5,1000,0,0,3,2,4,0,0,4,0,0,0,0,0,0,1139,147,1139,"",10,476822,5761694,"Field UTM",52.00541223,-123.3376642,76.6075058,1049,5.39675808,6.831395149,"IDF","dk",4,1007657.57,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",6.341663069,25,"FDI",64,41,11.19999981,"PLI",36,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","1986-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1.708123174677,"E",0.093576387,"1"
"151",1142,"FDI",172,34400,114,58,0,0,172,34400,114,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,148,1142,"",10,485823,5761308,"Field UTM",52.00224462,-123.2065201,14.7435627,779,4.911720753,6.925569057,"IDF","xm",NA,952489.9641,"GLACIOLACUSTRINE ","WILLIAMS LAKE","SIL",70,"MW",19,"CHIMNEY","CL",30,"W",35,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",4150.473276,40,"FDI",100,129,18.5,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,61.48992813,1.9565780576681,"N",0.256576558,"2"
"152",1144,"FDI, PLI",55,11000,3,27,25,0,1,200,1,0,0,0,54,10800,2,27,25,0,0,0,0,0,0,0,0,0,0,0,1144,149,1144,"",10,492855,5761016,"Field UTM",51.99975431,-123.1040773,36.86989594,1030,2.5,18.24580383,"IDF","dk",4,1000980.867,"TILL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,22,"FDI",57,128,18.60000038,"AT",26,93,13.30000019,"PLI",15,"SX",2,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,91.79561012,1.99591601560594,"N",0.409727037,"3"
"153",1145,"AT, PLI",30,6000,1,0,29,0,0,0,0,0,0,0,15,3000,1,0,14,0,15,0,0,15,0,0,0,0,0,0,1145,150,1145,"",10,493826,5760968,"Field UTM",51.99933439,-123.0899324,164.0546112,1052,3.640054941,7.225194454,"IDF","dk",4,1036738.651,"FLUVIAL ","TYEE","SL",60,"MW",20,"TYEE","SIL",40,"MW",15,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",103.7493213,12,"PLI",92,78,13.69999981,"FDI",7,78,13.10000038,"SX",1,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,224.0965696,0.326152841734192,"S",0.725941226,"4"
"154",1148,"AT, PLI",46,9200,0,6,33,7,0,0,0,0,0,0,27,5400,0,6,21,0,19,0,0,12,7,0,0,0,0,0,1148,151,1148,"",10,496850,5760848,"Field UTM",51.99828087,-123.0458828,331.2601929,1093,8.838834763,8.535263062,"IDF","dk",4,970882.3882,"TILL ","HAWKS","SIL",100,"R",25,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",55.97380736,15,"PLI",86,83,12.89999962,"AT",7,84,12.89999962,"FDI",6,"SX",1,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,74.02997341,1.49349064603566,"N",0.606155634,"3"
"155",1153,"PLI",31,6200,0,0,11,20,0,0,0,0,0,0,31,6200,0,0,11,20,0,0,0,0,0,0,0,0,0,0,1153,400,1153,"",10,430187.6666,5820565.404,"Intended lat/long",52.53070815,-124.0291519,235.4914703,1246,9.708244324,6.937365055,"SBPS","xc",NA,1070628.258,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",1947.396475,52,"PLI",96,79,9.800000191,"SX",4,172,16.70000076,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,421.8810765,0.0850512380864736,"W",NA,NA
"156",1160,"PLI",1163,232600,1,29,1128,5,0,0,0,0,0,0,1163,232600,1,29,1128,5,0,0,0,0,0,0,0,0,0,0,1160,152,1160,"",10,444849,5764035,"Field UTM",52.0242021,-123.8037984,8.130102158,1106,1.767766953,8.640623093,"SBPS","xc",NA,1014195.319,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50418",2009,"Unknown","2009-07-30",67735.53928,30,"PLI",100,101,18.60000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,4062.782685,1.91664326001852,"N",0.407596909,"3"
"157",1180,"AT, FDI, PLI",167,33400,15,78,53,21,88,17600,15,73,0,0,22,4400,0,4,18,0,57,0,1,35,21,0,0,0,0,0,1180,153,1180,"",10,492871,5762011,"Field UTM",52.0087005,-123.1038649,225,1055,4.949747562,7.611003876,"IDF","dk",4,1036155.123,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,23,"PLI",52,71,11.69999981,"FDI",39,84,13.19999981,"AT",5,"SX",4,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,131.1459742,0.0268616070669708,"W",0.319381457,"3"
"158",1182,"AT, FDI, PLI",190,38000,23,52,113,2,22,4400,16,6,0,0,104,20800,6,40,58,0,64,1,6,55,2,0,0,0,0,0,1182,154,1182,"",10,494880,5761926,"Field UTM",52.00795844,-123.0745939,210.9637604,1091,5.830951691,7.447160244,"IDF","dk",4,1049428.895,"FLUVIAL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,16,"PLI",73,76,11.80000019,"FDI",24,103,13.60000038,"SX",3,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,942.5914911,8.03129130844127e-05,"S",0.479025026,"3"
"159",1185,"AT, PLI",131,26200,19,61,44,7,0,0,0,0,0,0,116,23200,18,59,37,2,15,1,2,7,5,0,0,0,0,0,1185,155,1185,"",10,498880,5761759,"Field UTM",52.00647944,-123.0163169,135,1151,6.010407448,8.803142548,"IDF","dk",4,1053269.923,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Low","2017-07-07",3445.399328,15,"PLI",50.09999847,29,6.800000191,"FDI",49.90000153,28,5.599999905,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,174.8971606,0.769779088265812,"S",0.31021636,"3"
"160",1186,"AT, PLI",48,9600,5,30,10,3,0,0,0,0,0,0,1,200,0,1,0,0,47,5,29,10,3,0,0,0,0,0,1186,156,1186,"",10,499876,5761710,"Field UTM",52.00604,-123.0018065,153.4349518,1143,6.708203793,6.613862038,"IDF","dk",4,1061158.646,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Medium","2017-07-07",60.62317301,8,"PLI",98,89,13.69999981,"FDI",2,68,13.39999962,"",NA,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,429.5333823,0.473859841966874,"S",0.659044713,"3"
"161",1192,"PLI",1,200,0,0,0,1,0,0,0,0,0,0,1,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1192,401,1192,"",10,426225.8285,5821730.123,"Intended lat/long",52.5406551,-124.0878037,222.5104523,1203,8.139410019,8.029913902,"SBPS","xc",NA,1068257.959,"FLUVIAL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C10784",2017,"Medium","2017-07-07",881.8570819,12,"PLI",76,69,11,"SX",15,63,9.699999809,"FDI",9,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,101.4773724,0.0177799553426266,"S",NA,NA
"162",1200,"PLI",206,41200,5,44,150,7,0,0,0,0,0,0,206,41200,5,44,150,7,0,0,0,0,0,0,0,0,0,0,1200,157,1200,"",10,444882,5765033,"Field UTM",52.03317743,-123.8034783,90,1086,1,9.615805626,"SBPS","xc",NA,1021709.282,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50418",2009,"Unknown","2009-07-30",67735.53928,30,"PLI",100,101,18.60000038,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,3490.559736,1.52532198881773,"E",0.469729364,"3"
"163",1207,"AT, FDI, PLI",64,12800,9,1,25,29,8,1600,7,1,0,0,3,600,2,0,0,1,53,0,0,25,28,0,0,0,0,0,1207,158,1207,"",10,461897,5764318,"Field UTM",52.02817946,-123.5553793,90,1049,1,8.517193794,"IDF","dk",4,1017199.937,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50234",2010,"Unknown","2010-07-27",11638.69371,40,"PLI",100,132,14.30000019,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1422.696591,1.52532198881773,"E",0.343792299,"3"
"164",1209,"AT, PLI",69,13800,0,0,37,32,0,0,0,0,0,0,2,400,0,0,1,1,67,0,0,36,31,0,0,0,0,0,1209,159,1209,"",10,463898,5764232,"Field UTM",52.02754014,-123.5262055,-1,1043,0,10.81977844,"IDF","dk",4,1016453.037,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50234",2010,"Unknown","2010-07-27",11638.69371,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1279.101175,1.8416057949466,"N",0.206592699,"2"
"165",1214,"AT, FDI, PLI",651,130200,309,305,27,10,625,125000,308,299,17,1,12,2400,1,6,4,1,14,0,0,6,8,0,0,0,0,0,1214,160,1214,"",10,478908,5763603,"Field UTM",52.02265887,-123.3073928,18.43494797,1021,2.371708155,7.653582573,"IDF","dk",4,1000009.556,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",1.8173185,24,"FDI",50,100,11.10000038,"PLI",33,111,9.399999619,"AT",17,"",NA,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,1.97335935752798,"N",0.2569502,"2"
"166",1219,"AT, FDI",2107,421400,1795,308,4,0,2103,420600,1795,308,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,1219,161,1219,"",10,483907,5763389,"Field UTM",52.02090237,-123.2345285,51.34019089,788,12.80624866,6.660407543,"IDF","xm",NA,929419.6004,"GLACIOLACUSTRINE ","WHISKEY CREEK","SL",60,"W",23,"WHISKEY CREEK","SL",25,"W",NA,"CHIMNEY","CL",15,"W",35,"C50647",2017,"Low","2017-07-07",4150.473276,60,"FDI",100,118,17.70000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,60.90008653,1.94176277872888,"E",0.144616743,"2"
"167",1220,"FDI",32,6400,30,1,0,1,32,6400,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,162,1220,"",10,492909,5763008,"Field UTM",52.01766494,-123.1033319,155.9734955,1168,22.71838379,5.39401865,"IDF","dk",4,1130429.571,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,"C50647",2017,"Unburned","2017-07-07",49.83685975,21,"FDI",45,155,14.5,"PLI",35,91,13,"SX",16,"AT",4,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,-1,0.436710812437065,"S",0.178535625,"2"
