"","ID1","ID2","Year","MAT","MWMT","MAP","NFFD","PAS","AHM","SHM","Tave_sp","Tave_sm","Tmax_sp","Tmax_sm","Tmin_sp","Tmin_sm","NFFD_sp","PAS_sp","PAS_wt","PPT_sm"
"1298",574,2017,4,3.4,16.2,354,142,165,38,128.5,4.2,14.6,11.2,22.8,-2.9,6.3,23,17,78,74
"1299",577,2017,4,3.6,16.6,352,145,160,38.7,131.9,4.3,14.8,11.3,23.2,-2.6,6.5,24,16,76,73
"1300",581,2017,4,3.5,16.6,368,145,172,36.8,127.3,4.2,14.8,11.2,22.9,-2.7,6.6,24,17,78,76
"1301",618,2017,4,3.7,16.8,351,147,157,39,133.5,4.5,15,11.5,23.3,-2.6,6.7,25,15,74,73
"1302",620,2017,4,3.6,16.7,361,147,162,37.8,128.8,4.4,14.9,11.4,23.1,-2.6,6.7,25,16,74,75
"1303",653,2017,4,3.2,15.9,351,139,170,37.5,125.8,3.9,14.2,10.8,22.3,-3.1,6,21,18,78,73
"1304",657,2017,4,3.3,16.1,357,141,172,37.2,126.2,4,14.4,10.9,22.6,-3,6.1,22,19,78,74
"1305",659,2017,4,3.3,16.2,359,142,171,37.2,126.7,4,14.4,11,22.7,-3,6.2,23,18,79,74
"1306",661,2017,4,3.8,17,347,148,149,39.8,133.7,4.6,15.2,11.7,23.4,-2.5,6.9,26,14,70,74
"1307",662,2017,4,3.8,16.9,351,148,152,39.3,132.3,4.5,15.1,11.6,23.4,-2.5,6.8,26,14,71,75
"1308",666,2017,4,4.4,17.8,334,155,127,43,139.6,5.3,15.9,12.4,24.4,-1.9,7.5,30,10,64,74
"1309",669,2017,4,4.8,18.3,321,162,111,46,145.7,5.8,16.5,12.9,25,-1.4,7.9,33,8,60,73
"1310",707,2017,4,3.3,16.1,360,141,174,36.8,125.6,4,14.4,10.9,22.6,-3,6.1,22,19,79,75
"1311",708,2017,4,3.4,16.3,356,142,168,37.6,127.1,4.1,14.5,11.1,22.8,-2.9,6.3,23,17,77,74
"1312",711,2017,4,4.4,17.7,334,156,130,43,142.4,5.3,16,12.4,24.3,-1.8,7.6,30,10,66,73
"1313",717,2017,4,4.9,18.5,317,164,107,46.9,147.5,5.9,16.6,13.1,25.2,-1.2,8.1,34,7,59,73
"1314",718,2017,4,5.1,18.7,309,167,99,48.9,150.7,6.2,16.9,13.4,25.5,-1,8.3,36,5,56,72
"1315",719,2017,4,5.2,18.9,314,169,98,48.5,149.4,6.4,17,13.6,25.6,-0.9,8.5,37,5,56,73
"1316",758,2017,4,3.4,16.3,346,141,161,38.6,128.6,4.1,14.5,11.1,22.7,-2.9,6.4,23,17,75,73
"1317",761,2017,4,3.4,16.3,359,142,170,37.2,126.4,4.1,14.5,11.1,22.7,-2.9,6.2,23,18,78,75
"1318",766,2017,4,4.8,18.3,313,162,108,47.2,149.5,5.8,16.5,12.9,25,-1.4,8,33,7,58,72
"1319",806,2017,4,3.4,16.3,344,141,159,39,129,4.2,14.6,11.2,22.8,-2.9,6.4,23,16,75,73
"1320",808,2017,4,3.4,16.3,348,143,161,38.5,128.8,4.2,14.6,11.1,22.8,-2.8,6.4,23,17,76,74
"1321",810,2017,4,3.6,16.6,354,145,161,38.3,128.4,4.3,14.8,11.4,23.1,-2.7,6.5,24,16,75,75
"1322",812,2017,4,4,17.3,334,151,138,41.9,138.7,4.8,15.5,11.9,23.8,-2.2,7.1,27,12,68,72
"1323",815,2017,4,5,18.6,300,165,98,49.9,154.4,6,16.7,13.2,25.3,-1.2,8.2,35,6,55,71
"1324",857,2017,4,3.5,16.5,339,143,153,39.9,130.6,4.3,14.7,11.3,23,-2.8,6.5,24,15,73,73
"1325",859,2017,4,3.6,16.6,340,144,151,39.9,131.7,4.4,14.9,11.4,23.1,-2.7,6.6,24,15,73,74
"1326",860,2017,4,3.6,16.6,342,145,152,39.8,131.5,4.4,14.9,11.4,23.2,-2.6,6.7,25,15,74,74
"1327",900,2017,4,3.7,16.8,336,146,145,40.8,133.1,4.6,15.1,11.7,23.4,-2.5,6.8,25,13,71,73
"1328",903,2017,4,3.7,16.7,342,146,149,40,130.8,4.5,15,11.5,23.3,-2.6,6.7,25,14,71,75
"1329",939,2017,4,3.9,17,336,149,141,41.3,134.1,4.7,15.3,11.8,23.6,-2.3,7,26,12,70,74
"1330",949,2017,4,3.8,17.1,372,147,161,37,126.3,4.5,15.2,11.6,23.6,-2.6,6.8,25,17,73,78
"1331",981,2017,4,3.7,16.9,338,147,144,40.7,131.1,4.5,15.1,11.6,23.4,-2.5,6.8,26,14,69,75
"1332",988,2017,4,3.9,17.3,360,148,151,38.7,130.4,4.7,15.4,11.9,23.9,-2.5,6.9,25,15,70,77
"1333",1022,2017,4,3.9,17.3,361,148,151,38.6,129.8,4.7,15.4,11.9,23.9,-2.5,6.9,25,15,70,77
"1334",1024,2017,4,3.7,17,392,145,175,34.9,121.7,4.4,15.1,11.5,23.5,-2.8,6.7,24,19,77,80
"1335",1045,2017,4,3.9,17.1,329,149,137,42.1,135,4.7,15.4,11.7,23.7,-2.3,7.1,27,13,66,74
"1336",1049,2017,4,3.8,17.2,366,147,156,37.8,128.3,4.6,15.3,11.7,23.8,-2.6,6.8,25,16,71,78
"1337",1050,2017,4,3.7,17.1,380,145,166,36.2,124.4,4.4,15.2,11.6,23.6,-2.7,6.7,24,18,75,79
"1338",1053,2017,4,3.6,16.9,398,144,180,34.1,118.2,4.2,15,11.3,23.3,-2.9,6.6,23,20,79,82
"1339",1075,2017,4,4.7,18.3,310,162,110,47.6,153.1,5.8,16.5,13,25,-1.4,8.1,34,7,60,72
"1340",1080,2017,4,3.8,17.2,371,147,159,37.3,127.1,4.6,15.3,11.7,23.8,-2.6,6.8,25,16,73,78
"1341",1109,2017,4,4.7,18.3,298,162,106,49.5,158.3,5.8,16.6,13,25,-1.4,8.1,34,6,58,70
"1342",1110,2017,4,5,18.6,286,166,97,52.3,165.5,6.1,16.9,13.4,25.4,-1.1,8.3,35,5,55,68
"1343",1111,2017,4,3.1,15.6,373,138,188,35.1,123.1,3.7,13.9,10.5,22,-3.2,5.9,21,20,87,74
"1344",1113,2017,4,3.8,17.2,379,146,163,36.4,124.1,4.5,15.3,11.7,23.8,-2.7,6.8,24,17,75,80
"1345",1114,2017,4,3.6,16.9,392,144,176,34.7,120,4.3,15.1,11.4,23.5,-2.8,6.7,23,20,78,81
"1346",1115,2017,4,3.5,16.8,403,143,184,33.4,115.4,4.1,14.9,11.2,23.3,-2.9,6.6,23,22,80,83
"1347",1139,2017,4,3.6,16.7,335,145,146,40.6,129.4,4.4,15,11.4,23.3,-2.6,6.8,25,14,69,75
"1348",1142,2017,4,5,18.7,288,167,97,52.1,165.7,6.2,17,13.5,25.5,-1.1,8.5,36,5,56,69
"1349",1144,2017,4,4,17.4,361,149,148,38.8,129.6,4.8,15.6,12,24.1,-2.4,7.1,26,14,70,78
"1350",1145,2017,4,3.9,17.3,371,148,156,37.5,126.4,4.7,15.4,11.8,23.9,-2.5,7,25,15,73,79
"1351",1148,2017,4,3.7,17.1,389,145,171,35.2,121.1,4.4,15.2,11.5,23.7,-2.7,6.8,24,18,77,81
"1352",1153,2017,4,2.4,15,379,130,189,32.8,93.7,2.9,13.6,9.9,21.8,-4.1,5.4,17,27,78,95
"1353",1180,2017,4,3.9,17.3,369,148,154,37.6,125.9,4.6,15.5,11.8,23.9,-2.5,7,26,16,72,79
"1354",1182,2017,4,3.7,17.1,388,146,169,35.4,120.7,4.4,15.2,11.6,23.7,-2.7,6.8,24,18,77,81
"1355",1185,2017,4,3.4,16.7,407,142,187,33,113.1,4.1,14.9,11.1,23.2,-3,6.6,23,23,80,84
"1356",1186,2017,4,3.5,16.8,408,143,186,33,113.2,4.1,14.9,11.1,23.2,-2.9,6.7,23,23,80,84
"1357",1192,2017,4,2.6,15.2,380,132,185,33.2,96.6,3.1,13.9,10.2,22.1,-3.9,5.6,18,25,79,94
"1358",1214,2017,4,3.8,17,332,148,140,41.4,130.5,4.6,15.3,11.6,23.6,-2.5,7,26,13,67,75
"1359",1219,2017,4,5,18.7,288,166,98,52,164.7,6.2,16.9,13.4,25.4,-1.1,8.5,36,5,56,70
"1360",1220,2017,4,3.4,16.6,382,144,175,35.1,116.9,4.1,14.8,11,23,-2.8,6.6,23,20,76,81
"1361",1221,2017,4,3.5,16.8,392,144,175,34.6,116.5,4.2,15,11.3,23.3,-2.8,6.6,24,20,77,82
"1362",1222,2017,4,3.4,16.6,400,143,183,33.6,113.4,4.1,14.8,11.1,23.1,-2.9,6.5,23,21,79,83
"1363",1225,2017,4,3.2,16.3,415,140,200,31.7,108.4,3.7,14.5,10.6,22.7,-3.2,6.3,21,26,82,85
"1364",1253,2017,4,3.9,17.2,319,151,128,43.6,136,4.8,15.5,11.8,23.9,-2.3,7.2,27,11,62,74
"1365",1257,2017,4,3.3,16.5,383,144,178,34.8,114.6,4,14.7,10.8,22.8,-2.9,6.6,23,21,75,81
"1366",1258,2017,4,2.8,15.9,395,143,201,32.5,108.1,3.4,14.1,9.8,21.8,-3.1,6.4,22,26,80,83
"1367",1259,2017,4,3.3,16.5,405,142,188,32.9,110,4,14.7,10.9,23,-3,6.4,23,22,80,84
"1368",1261,2017,4,2.6,15.7,418,140,222,30.1,101.5,3.1,13.9,9.5,21.5,-3.4,6.2,20,31,85,86
"1369",1264,2017,4,3.1,16.2,420,139,205,31.1,105.8,3.6,14.4,10.5,22.6,-3.3,6.2,21,28,83,86
"1370",1294,2017,4,3.2,16.3,389,144,182,34,110.2,3.9,14.6,10.7,22.6,-2.9,6.5,23,22,76,83
"1371",1295,2017,4,3,16,401,142,198,32.3,106.4,3.5,14.3,10.1,22.1,-3.1,6.4,22,25,80,84
"1372",1298,2017,4,2.6,15.7,427,139,226,29.5,99.4,3.1,13.9,9.7,21.6,-3.5,6.2,20,32,86,87
"1373",1299,2017,4,2.6,15.5,427,138,230,29.4,99,3,13.8,9.6,21.4,-3.6,6.1,19,33,86,87
"1374",1333,2017,4,5.3,19.2,281,171,90,54.6,171.1,6.7,17.5,14,26.1,-0.7,8.9,38,4,53,69
"1375",1335,2017,4,3.3,16.4,397,143,184,33.4,108.8,3.9,14.7,10.9,22.8,-3,6.5,23,22,78,84
"1376",1340,2017,4,2.9,16,426,137,212,30.3,101.6,3.4,14.2,10.2,22.3,-3.4,6.1,20,30,85,87
"1377",1341,2017,4,3,16,428,138,212,30.3,102.3,3.4,14.3,10.3,22.4,-3.4,6.1,20,29,85,88
"1378",1364,2017,4,5.1,18.8,286,167,95,52.8,166.2,6.3,17.1,13.7,25.7,-1,8.5,36,4,55,70
"1379",1367,2017,4,2.7,15.7,424,136,220,30,99.6,3.1,13.9,9.9,21.9,-3.6,5.9,19,31,85,88
"1380",1398,2017,4,2.9,15.9,412,138,203,31.3,101.2,3.4,14.2,10.2,22.2,-3.4,6.1,20,27,81,87
"1381",1400,2017,4,2.7,15.7,430,136,222,29.5,97.3,3.1,13.9,9.8,21.8,-3.6,5.9,19,32,86,89
"1382",1413,2017,4,3,16,406,139,196,31.9,101.8,3.5,14.3,10.3,22.3,-3.3,6.2,21,25,80,87
"1383",1425,2017,4,2.8,15.9,415,137,206,30.9,99.3,3.3,14.1,10.1,22,-3.5,6.1,20,28,82,89
"1384",1484,2017,4,2.5,15.5,392,134,196,31.9,96,3.2,13.9,10,21.8,-3.6,6.1,19,25,81,94
"1385",1500,2017,4,2.6,15.9,407,135,201,31,97,3.2,14.2,10.1,22,-3.6,6.4,19,27,84,94
"1386",1501,2017,4,2.2,15.4,422,130,222,28.9,90.1,2.7,13.7,9.4,21.3,-4.1,6,17,35,86,96
"1387",1502,2017,4,2.8,15.2,359,133,170,35.6,106,3.3,13.9,10.3,22.3,-3.7,5.4,19,22,76,86
"1388",1503,2017,4,2.6,14.9,358,130,175,35.2,103.8,3,13.5,10,21.9,-3.9,5.2,18,24,74,86
"1389",1504,2017,4,3,15.6,353,136,160,36.9,108.9,3.6,14.2,10.8,22.8,-3.5,5.7,20,19,75,86
"1390",1511,2017,4,3.3,16.1,451,150,177,29.4,77.9,3.7,14.8,10.2,21.8,-2.8,7.7,24,23,82,114
"1391",1531,2017,4,2.3,15.2,398,131,204,31,92.9,2.9,13.6,9.7,21.4,-3.9,5.8,18,28,82,96
"1392",1589,2017,4,3.1,16.3,352,138,159,37.2,108.7,3.9,14.7,11.1,23.1,-3.2,6.3,21,17,71,86
"1393",1590,2017,4,3,16.2,353,138,162,36.9,108.5,3.8,14.6,10.9,22.9,-3.3,6.4,21,17,71,86
"1394",1602,2017,4,3,16.2,354,138,163,36.7,107.6,3.8,14.6,10.9,22.9,-3.3,6.3,21,18,72,87
"1395",1612,2017,4,3.1,16.1,351,137,158,37.2,107.6,3.8,14.5,11,23,-3.3,6.1,21,17,70,87
"1396",1615,2017,4,3,16.2,355,138,163,36.6,107,3.8,14.6,10.9,22.8,-3.3,6.3,21,18,72,88
"1397",1625,2017,4,3.2,16.3,352,138,156,37.4,108.9,4,14.8,11.2,23.3,-3.2,6.2,21,16,70,87
"1398",1627,2017,4,3,16.2,359,138,165,36.1,106.6,3.8,14.6,10.8,22.8,-3.3,6.4,21,18,73,88
"1399",1631,2017,4,2.6,15.9,390,135,192,32.3,99.1,3.2,14.2,10.1,22,-3.6,6.4,19,25,81,92
"1400",1634,2017,4,2.4,15.6,401,132,206,30.9,95.5,3,13.9,9.7,21.6,-3.8,6.2,18,29,83,93
"1401",1635,2017,4,2.4,15.6,405,132,208,30.5,94.5,2.9,13.9,9.7,21.6,-3.8,6.2,18,30,83,94
"1402",1637,2017,4,3.1,16.3,358,139,161,36.6,106.8,3.9,14.7,11.1,23,-3.2,6.4,21,17,72,89
"1403",1640,2017,4,2.9,16.1,361,137,167,35.8,105.6,3.7,14.5,10.8,22.7,-3.3,6.3,21,19,73,89
"1404",1647,2017,4,2.5,15.7,392,133,198,31.8,97.1,3.1,14,9.9,21.7,-3.7,6.2,18,27,81,93
"1405",1648,2017,4,2.2,15.3,397,130,211,30.7,93.9,2.7,13.6,9.4,21.2,-4,5.9,17,30,82,93
"1406",1649,2017,4,2.4,15.6,403,133,207,30.8,95.1,3,13.9,9.8,21.7,-3.8,6.2,18,29,83,94
"1407",1651,2017,4,2.2,15.3,411,130,219,29.7,92.2,2.7,13.6,9.4,21.2,-4.1,5.9,17,32,85,94
"1408",1662,2017,4,2.7,15.8,379,136,183,33.5,100.1,3.4,14.2,10.3,22.1,-3.5,6.3,20,22,77,92
"1409",1663,2017,4,2.6,15.8,384,135,187,32.9,98.4,3.3,14.1,10.2,22,-3.5,6.3,20,24,78,93
"1410",1665,2017,4,2.3,15.5,396,132,204,31.2,95.5,2.9,13.8,9.7,21.5,-3.9,6.1,18,28,82,94
"1411",1666,2017,4,2.2,15.3,398,130,210,30.7,94,2.7,13.6,9.5,21.3,-4,5.9,17,30,82,93
"1412",1672,2017,4,3.1,16.3,354,139,158,37.1,107.6,3.9,14.8,11.1,23.2,-3.2,6.3,21,17,71,89
"1413",1674,2017,4,2.9,16.1,362,138,166,35.8,105,3.8,14.5,10.8,22.8,-3.3,6.3,21,19,73,89
"1414",1675,2017,4,2.9,16.1,362,137,168,35.6,104.7,3.7,14.5,10.8,22.7,-3.3,6.3,21,19,73,89
"1415",1678,2017,4,2.5,15.6,383,134,190,32.7,98,3.2,14,10.1,21.9,-3.6,6.1,19,24,78,93
"1416",1679,2017,4,2.5,15.7,397,133,200,31.5,96.7,3.1,14,9.9,21.8,-3.7,6.2,18,27,82,94
"1417",1685,2017,4,2,15,414,128,225,29,90,2.5,13.3,9.1,20.9,-4.2,5.7,16,35,85,95
"1418",1686,2017,4,2,15,417,128,227,28.7,88.9,2.4,13.3,9.1,20.9,-4.3,5.7,16,36,86,96
"1419",1702,2017,4,2.4,15.6,398,133,202,31.3,96.2,3,13.9,9.8,21.7,-3.8,6.2,18,27,82,94
"1420",1705,2017,4,2.3,15.5,411,131,214,29.9,93,2.8,13.8,9.6,21.4,-3.9,6.1,17,31,85,94
"1421",1706,2017,4,2.2,15.3,414,130,219,29.4,90.9,2.7,13.6,9.4,21.2,-4,5.9,17,33,85,96
"1422",1707,2017,4,2.2,15.3,419,130,221,29.1,89.8,2.6,13.5,9.4,21.2,-4.1,5.9,17,34,86,96
"1423",1708,2017,4,2.3,15.4,422,131,219,29.1,90.3,2.8,13.7,9.5,21.4,-4,6,17,33,86,96
"1424",1723,2017,4,2.5,15.6,396,134,197,31.6,96.3,3.2,14,10,21.8,-3.6,6.1,19,26,82,94
"1425",1738,2017,4,2.8,15.2,356,133,168,35.9,106.1,3.3,13.9,10.4,22.3,-3.7,5.4,19,22,75,86
"1426",1754,2017,4,2.6,15.7,392,136,191,32.2,97,3.3,14.1,10.2,22,-3.5,6.1,20,24,81,94
"1427",1757,2017,4,2.3,15.3,397,131,206,30.9,94,2.9,13.6,9.7,21.4,-3.9,5.9,17,28,82,94
"1428",1759,2017,4,2.3,15.2,399,131,209,30.7,94,2.8,13.6,9.6,21.3,-4,5.9,17,30,82,94
"1429",1760,2017,4,2.6,15.9,407,135,201,31,97,3.2,14.2,10.1,22,-3.6,6.4,19,27,84,94
"1430",1761,2017,4,2.2,15.4,422,130,222,28.9,90.1,2.7,13.7,9.4,21.3,-4.1,6,17,35,86,96
"1431",1770,2017,4,2.8,15.2,359,133,169,35.6,106,3.3,13.9,10.3,22.3,-3.7,5.4,19,22,76,86
"1432",1771,2017,4,2.6,14.9,358,130,175,35.2,103.7,3,13.5,10,21.9,-3.9,5.2,18,24,74,86
"1433",1772,2017,4,3,15.6,353,136,160,36.9,108.9,3.6,14.2,10.8,22.8,-3.5,5.7,20,19,75,86
"1434",1789,2017,4,2.3,15.2,394,132,202,31.3,93.7,3,13.7,9.8,21.4,-3.8,5.9,18,27,81,95
"1435",1791,2017,4,2.3,15.2,398,131,204,31,92.9,2.9,13.6,9.7,21.4,-3.9,5.8,18,28,82,96
"1436",1792,2017,4,2.5,15.7,409,134,205,30.6,95.5,3.1,14.1,9.9,21.8,-3.7,6.3,19,29,84,94
"1437",1793,2017,4,2.4,15.5,411,132,211,30,93.3,2.9,13.8,9.7,21.5,-3.9,6.1,18,31,85,95
"1438",1794,2017,4,2.2,15.3,415,130,217,29.5,90.8,2.7,13.6,9.5,21.3,-4,6,17,33,85,96
"1439",1795,2017,4,2.2,15.3,419,130,219,29.2,90.8,2.7,13.6,9.5,21.3,-4,6,17,33,85,96
"1440",1798,2017,4,2.4,15.7,426,133,217,29.1,91,2.9,14,9.7,21.6,-3.9,6.3,18,33,86,97
"1441",1805,2017,4,2.9,15.4,365,135,169,35.3,106.1,3.5,14.1,10.5,22.5,-3.6,5.6,19,21,78,87
"1442",1816,2017,4,2.6,15.2,352,131,170,35.8,103.9,3.1,13.8,10.1,22.1,-3.9,5.4,18,22,72,87
"1443",1825,2017,4,2.5,15.6,387,134,191,32.4,97.1,3.2,14,10.1,21.9,-3.6,6,19,25,79,94
"1444",1833,2017,4,2.2,15.1,419,129,221,29,89.4,2.6,13.4,9.4,21,-4.1,5.8,16,34,85,96
"1445",1835,2017,4,2.3,15.6,429,132,223,28.7,90.2,2.8,13.8,9.6,21.4,-3.9,6.2,17,34,87,97
"1446",1844,2017,4,3.1,15.8,351,137,156,37.4,111.2,3.8,14.4,10.9,23,-3.4,5.9,20,18,75,85
"1447",1845,2017,4,3.1,15.7,352,137,157,37.2,110,3.7,14.4,10.9,22.9,-3.4,5.8,20,18,75,85
"1448",1889,2017,4,3,15.6,358,136,164,36.3,108.9,3.6,14.3,10.8,22.8,-3.5,5.7,20,19,77,86
"1449",1916,2017,4,2.4,15.4,390,133,196,31.9,95.6,3.1,13.8,9.9,21.6,-3.8,5.9,18,26,80,95
"1450",1931,2017,4,2.5,15.8,424,135,211,29.5,92.7,3.1,14.1,9.8,21.8,-3.6,6.3,19,31,85,97
"1451",1979,2017,4,2.6,14.9,394,131,196,31.9,100.5,3,13.6,9.8,21.8,-3.9,5.4,18,28,87,89
"1452",2041,2017,4,3,15.7,355,137,162,36.7,110.4,3.7,14.3,10.8,22.9,-3.4,5.8,20,19,76,85
"1453",2111,2017,4,2.8,15.5,358,134,168,35.8,104.5,3.4,14.1,10.5,22.5,-3.7,5.7,19,21,75,89
"1454",2113,2017,4,3.1,15.8,347,137,154,37.7,107.3,3.8,14.4,10.9,23,-3.4,5.9,20,18,71,88
"1455",2158,2017,4,2.9,15.5,372,135,177,34.6,105.4,3.4,14.1,10.5,22.5,-3.6,5.7,19,22,80,88
"1456",2163,2017,4,2.6,14.9,394,131,196,31.9,100.5,3,13.6,9.8,21.8,-3.9,5.4,18,28,87,89
"1457",2195,2017,4,1.9,14.8,447,127,247,26.6,83.8,2.2,13.2,8.8,20.6,-4.3,5.7,15,42,91,100
"1458",2200,2017,4,2.4,14.6,404,130,210,30.6,98.4,2.7,13.3,9.4,21.3,-4.1,5.3,17,32,92,90
"1459",2205,2017,4,3,15.6,369,136,171,35.2,108.5,3.6,14.2,10.6,22.6,-3.5,5.8,20,21,81,86
"1460",2210,2017,4,2.7,15.3,375,134,183,34,103.6,3.3,13.9,10.2,22.2,-3.7,5.6,19,24,81,89
"1461",2312,2017,4,2.5,15.7,416,135,209,30,94.4,3,14,9.8,21.8,-3.7,6.2,19,31,84,96
"1462",2317,2017,4,2.1,15,452,129,242,26.7,83.7,2.5,13.4,9.2,21,-4.1,5.8,17,40,92,103
"1463",2318,2017,4,2.2,15.2,454,130,238,26.8,84.1,2.7,13.5,9.3,21.2,-4,5.9,17,39,91,103
"1464",2336,2017,4,2.5,14.9,379,131,192,32.9,98.5,2.9,13.6,9.8,21.7,-4,5.4,17,27,80,91
"1465",2378,2017,4,2.5,15.7,412,134,206,30.4,95,3.1,14,9.9,21.9,-3.8,6.1,19,30,83,95
"1466",2379,2017,4,2.5,15.6,413,134,208,30.2,94.5,3,13.9,9.8,21.8,-3.8,6,19,30,84,95
"1467",2380,2017,4,2.5,15.6,414,134,208,30.1,94.7,3,14,9.8,21.9,-3.8,6.1,19,30,84,95
"1468",2412,2017,4,2.8,15.5,367,134,173,34.9,103,3.4,14.1,10.4,22.4,-3.7,5.7,19,22,77,90
"1469",2414,2017,4,3.1,15.9,352,137,155,37.2,106,3.8,14.5,11,23,-3.4,6,20,18,72,89
"1470",2523,2017,4,2.1,15.1,457,130,242,26.5,83.4,2.6,13.5,9.2,21.2,-4,5.8,17,40,91,103
"1471",2626,2017,4,2.4,15,379,130,189,32.8,93.7,2.9,13.6,9.9,21.8,-4.1,5.4,17,27,78,95
"1472",2644,2017,4,2.6,15.2,380,132,185,33.2,96.6,3.1,13.9,10.2,22.1,-3.9,5.6,18,25,79,94
"1473",141,2017,5,3,16.5,576,142,225,22.5,63.2,2.2,14.2,8.4,21.9,-4,6.4,18,44,145,211
"1474",161,2017,5,2.8,16,574,137,222,22.3,59.8,2.1,13.8,8.3,21.7,-4.2,5.8,16,43,145,219
"1475",162,2017,5,2.8,16,577,137,225,22.2,59.9,2,13.8,8.3,21.7,-4.2,5.8,16,43,147,218
"1476",163,2017,5,3.1,16.4,557,140,205,23.5,61.7,2.4,14.2,8.8,22.2,-3.9,6.2,18,38,135,217
"1477",165,2017,5,3,16.6,576,143,223,22.7,63.7,2.3,14.3,8.6,22.1,-3.9,6.6,18,43,145,211
"1478",194,2017,5,3,16.2,569,138,216,22.8,60.7,2.3,14,8.6,22,-4.1,6,17,40,143,218
"1479",197,2017,5,3,16.6,576,143,224,22.6,63.3,2.3,14.3,8.5,22.1,-3.9,6.5,18,43,145,213
"1480",227,2017,5,2.8,15.9,556,137,210,23,58.4,2,13.7,8.3,21.6,-4.3,5.8,16,43,135,222
"1481",229,2017,5,3,16.2,562,138,211,23.1,60.4,2.3,14,8.7,22.1,-4.1,6,17,39,140,219
"1482",231,2017,5,3,16.3,556,139,206,23.5,61.6,2.4,14.1,8.7,22.2,-4,6.1,17,38,136,216
"1483",232,2017,5,3,16.3,552,139,205,23.6,61.7,2.3,14.1,8.7,22.1,-4,6.1,17,38,134,216
"1484",234,2017,5,3.2,16.7,542,142,195,24.4,63.7,2.6,14.5,9,22.6,-3.8,6.4,19,35,129,213
"1485",235,2017,5,2.9,16.4,571,140,223,22.6,62.2,2.2,14.1,8.5,22,-4,6.2,17,43,143,215
"1486",276,2017,5,3,16.4,543,140,201,24,62.8,2.4,14.2,8.7,22.2,-4,6.2,17,38,132,213
"1487",279,2017,5,3.4,16.9,539,144,192,24.8,65,2.8,14.7,9.2,22.8,-3.6,6.6,20,34,129,211
"1488",281,2017,5,2.8,16.4,578,140,228,22.2,61.3,2.2,14.1,8.4,22,-4.1,6.2,17,45,145,216
"1489",282,2017,5,2.8,16.4,578,140,228,22.2,61.6,2.2,14.1,8.4,22,-4.1,6.2,17,45,145,216
"1490",284,2017,5,2.6,16.1,579,139,237,21.8,61.3,1.9,13.8,7.9,21.5,-4.2,6.1,17,48,147,212
"1491",319,2017,5,2.9,16.1,550,138,208,23.4,60.7,2.2,13.9,8.5,21.9,-4.1,6,17,40,136,217
"1492",320,2017,5,2.7,16,557,137,219,22.9,60.7,2,13.8,8.2,21.7,-4.2,5.9,16,43,142,214
"1493",324,2017,5,3.3,16.7,539,143,195,24.6,63.9,2.6,14.5,9,22.6,-3.7,6.5,19,35,130,213
"1494",327,2017,5,2.6,16.1,573,139,229,22,59.9,1.9,13.8,8.1,21.6,-4.2,6,16,46,143,219
"1495",330,2017,5,2.7,16.2,578,140,234,21.9,61.2,2,13.9,8.1,21.6,-4.2,6.1,17,47,146,214
"1496",331,2017,5,3.1,16.7,570,143,220,22.9,63.3,2.5,14.4,8.7,22.3,-3.8,6.5,19,41,143,214
"1497",360,2017,5,2.8,16,546,137,205,23.5,59.1,2.1,13.8,8.4,21.7,-4.3,5.9,16,42,132,220
"1498",366,2017,5,3.1,16.4,549,140,206,23.8,62.1,2.4,14.2,8.7,22.2,-3.9,6.2,18,38,137,214
"1499",367,2017,5,3.4,17,537,145,191,25,65,2.9,14.8,9.3,22.9,-3.6,6.6,20,33,130,212
"1500",369,2017,5,3.3,16.8,541,144,196,24.5,64.1,2.7,14.6,9,22.7,-3.7,6.6,19,35,130,214
"1501",370,2017,5,2.8,16.3,562,140,216,22.8,60.7,2.2,14,8.4,21.9,-4.1,6.1,17,42,138,219
"1502",371,2017,5,2.6,16.1,575,139,232,21.8,59.4,1.8,13.7,7.9,21.4,-4.2,6,16,47,143,220
"1503",375,2017,5,2.4,15.9,582,138,243,21.3,59.5,1.6,13.5,7.5,21.1,-4.3,5.9,16,51,149,217
"1504",419,2017,5,2.9,16.5,553,141,209,23.4,61.4,2.3,14.2,8.6,22.1,-4,6.3,18,40,135,219
"1505",420,2017,5,2.6,16.2,575,140,230,22,59.9,2,13.8,8,21.6,-4.1,6.1,17,46,144,219
"1506",421,2017,5,2.6,16.2,572,140,230,22.1,60.3,1.9,13.8,7.9,21.5,-4.1,6.1,17,46,144,218
"1507",423,2017,5,3.4,17.2,545,146,197,24.6,65.4,2.9,14.9,9.3,23,-3.5,6.7,20,34,132,213
"1508",424,2017,5,3.5,17.4,540,148,191,25.1,66.3,3,15.1,9.5,23.2,-3.4,6.9,21,33,130,212
"1509",425,2017,5,3.6,17.4,536,148,188,25.3,66.5,3.1,15.1,9.5,23.3,-3.3,7,21,32,129,212
"1510",460,2017,5,2.9,16.1,538,138,203,23.9,61.1,2.2,13.9,8.5,21.9,-4.2,6,17,40,132,215
"1511",464,2017,5,3.2,16.7,525,143,190,25.2,65.1,2.6,14.5,9,22.6,-3.7,6.4,19,35,127,209
"1512",466,2017,5,2.7,16.3,562,141,221,22.7,60.8,2.1,14,8.2,21.8,-4,6.2,17,44,139,218
